loan_id,customer_id,account_id,loan_amount,interest_rate,term_months,status
1249,8378,7318,509769.51,6.55,36,Default
1250,6255,5580,10652.39,11.73,12,Active
1251,7389,8516,839198.77,3.67,12,Active
1252,6204,9678,641709.74,7.55,12,Active
1253,502,7440,354352.63,9.66,48,Default
1254,314,6793,655279.54,3.24,48,Closed
1255,3780,8751,876297.82,10.97,48,Active
1256,582,1902,503204.73,9.15,12,Closed
1257,5264,10776,288788.61,6.95,36,Active
1258,125,2933,258376.77,7.5,12,Active
1259,8536,7198,117394.25,5.45,36,Default
1260,7060,11097,506387.28,5.45,36,Active
1261,9769,5,373077.41,12.41,48,Closed
1262,9593,7235,241803.94,11.03,24,Closed
1263,7394,5420,215953.49,5.39,24,Active
1264,1403,13655,797109.37,3.52,24,Active
1265,4335,10246,176815.38,13.71,48,Closed
1266,1996,5912,977159.83,13.08,24,Active
1267,7174,2178,565945.81,12.18,48,Closed
1268,9286,7351,596897.66,10.27,60,Active
1269,4209,8696,680004.64,10.57,60,Closed
1270,9908,4786,527056.9,12.54,24,Default
1271,34,8080,454868.2,9.03,36,Active
1272,2249,9545,421090.28,9.43,12,Default
1273,4048,1350,505685.35,11.09,36,Closed
1274,4623,4197,110222.43,12.19,60,Active
1275,8854,12846,887168.59,13.02,24,Active
1276,3973,7109,87947.7,3.39,48,Closed
1277,4114,6361,449154.77,5.01,36,Closed
1278,3053,10685,835097.05,9.2,60,Default
1279,5346,1787,816161.2,9.24,36,Default
1280,728,5546,540380.47,14.31,60,Active
1281,4426,11626,381902.87,8.15,36,Active
1282,8358,3145,875504.68,11.65,48,Default
1283,731,2839,788856.08,7.83,36,Closed
1284,3239,7319,817740.29,12.48,12,Active
1285,2244,2845,126747.31,7.02,48,Default
1286,2818,12152,787468.31,6.6,60,Default
1287,892,10948,532590.47,5.37,24,Closed
1288,5707,9354,28271.36,10.92,12,Default
1289,2531,10189,595550.02,12.5,60,Active
1290,6706,4578,170840.09,3.73,60,Closed
1291,7394,6327,687378.17,10.85,60,Active
1292,283,11213,30334.34,12.7,36,Active
1293,7826,3747,642339.5,13.27,48,Active
1294,8387,13093,712814.35,12.5,48,Closed
1295,4172,7662,238487.11,7.76,36,Active
1296,1800,1993,158888.92,3.07,24,Default
1297,6817,8083,957508.52,12.35,12,Closed
1298,8530,10213,96459.5,11.03,36,Active
1299,5946,199,448823.08,11.19,60,Default
1300,7119,3042,463845.69,6.19,36,Active
1301,87,9623,541876.38,14.24,60,Closed
1302,7807,7984,494191.0,11.88,12,Active
1303,90,7572,805556.63,13.01,12,Closed
1304,1371,3888,236364.79,5.88,12,Closed
1305,1758,10293,909113.69,12.11,24,Closed
1306,9418,1726,765782.79,4.39,36,Closed
1307,1486,6888,806847.31,11.4,24,Default
1308,4636,8491,669942.41,6.81,12,Active
1309,9988,12793,394290.99,3.81,48,Default
1310,6138,4622,90724.23,3.05,12,Default
1311,9141,4035,70251.12,13.26,24,Closed
1312,8486,10116,467005.15,6.37,24,Active
1313,7696,14218,39040.37,12.71,12,Active
1314,3370,14118,799513.73,6.84,24,Default
1315,6732,14713,390155.38,5.68,48,Active
1316,4188,9357,643287.01,3.75,48,Default
1317,3429,11352,413270.27,12.86,12,Default
1318,9537,7677,555216.14,6.82,12,Active
1319,3421,1717,401910.42,13.18,24,Closed
1320,4991,9063,903957.05,11.19,60,Closed
1321,8236,9943,833961.24,10.04,60,Default
1322,504,10242,559588.85,12.91,24,Default
1323,1516,9225,541924.38,4.13,36,Default
1324,2307,1207,172773.7,3.75,60,Active
1325,3568,8337,116868.27,10.09,24,Default
1326,3309,3559,249059.92,14.61,36,Default
1327,4079,1911,605080.51,8.98,12,Closed
1328,3208,7005,633780.85,5.17,48,Active
1329,7878,6122,916978.81,8.0,60,Closed
1330,9323,14986,348681.91,4.73,24,Active
1331,5319,6478,32797.51,12.26,12,Closed
1332,2895,6419,177132.57,5.09,24,Closed
1333,1071,13734,856039.66,10.45,60,Closed
1334,6863,3921,294397.64,5.73,60,Active
1335,2863,10295,547529.07,13.06,48,Active
1336,8625,11689,228412.47,13.55,24,Active
1337,370,6174,872056.31,3.67,24,Closed
1338,7712,4291,928686.24,9.8,12,Closed
1339,7518,10261,776363.25,4.09,36,Default
1340,469,1617,678960.08,3.26,12,Active
1341,5696,10712,101238.58,4.99,48,Closed
1342,1517,7018,204321.14,11.7,48,Active
1343,2400,11446,513969.65,7.37,48,Closed
1344,9759,13305,586124.14,11.54,12,Active
1345,7503,11303,105157.18,13.63,48,Closed
1346,9282,941,223303.18,13.67,24,Active
1347,5796,3130,125387.04,8.67,24,Active
1348,7275,4353,478514.37,13.91,12,Active
1349,6230,4433,975637.97,9.17,48,Active
1350,2503,1093,341499.87,14.0,48,Default
1351,5104,4642,260097.0,8.64,24,Closed
1352,3518,13456,989410.41,7.21,24,Default
1353,5170,10453,137106.13,9.5,24,Closed
1354,9789,483,671575.78,5.98,24,Active
1355,8575,11099,192138.41,10.53,12,Active
1356,2466,738,796654.08,9.65,12,Default
1357,6254,12030,542884.56,10.0,24,Default
1358,9255,4404,962240.77,5.82,36,Default
1359,8832,13474,637464.72,11.78,36,Active
1360,2759,4830,63378.41,6.28,12,Closed
1361,950,10013,423360.61,8.0,60,Closed
1362,8733,3690,669156.25,12.41,12,Active
1363,8481,8521,50286.86,6.08,12,Default
1364,7127,9477,981780.28,7.01,24,Closed
1365,6479,8355,103008.85,6.67,24,Default
1366,5690,13387,584030.38,14.54,60,Closed
1367,5227,1536,794940.63,12.73,48,Active
1368,329,11700,423256.59,9.48,60,Active
1369,5756,10192,604657.99,9.95,60,Default
1370,1398,227,769527.41,4.67,48,Default
1371,1489,6867,555951.84,14.4,48,Closed
1372,333,8337,216456.35,8.88,60,Default
1373,5585,2147,264498.68,14.62,12,Active
1374,6311,5699,879555.57,12.53,48,Closed
1375,6711,6379,177551.79,13.22,12,Closed
1376,5083,14777,342514.63,10.96,48,Active
1377,3127,2590,647186.84,5.85,36,Closed
1378,2168,14257,476791.93,7.29,24,Closed
1379,9709,7281,920319.41,14.05,60,Closed
1380,9558,5541,806665.47,12.04,36,Closed
1381,5029,2706,736369.0,7.0,48,Active
1382,4275,12136,444462.7,14.25,48,Closed
1383,7681,3517,494075.63,11.17,24,Default
1384,8012,6928,600937.81,9.86,24,Active
1385,1298,4354,640601.2,14.72,48,Default
1386,7781,9849,898143.75,5.97,24,Default
1387,9669,6245,266722.97,14.13,36,Closed
1388,6663,12568,487180.16,12.54,24,Closed
1389,4134,3172,273093.81,3.3,48,Active
1390,1514,695,899019.77,4.76,12,Closed
1391,9178,272,631394.35,10.49,12,Closed
1392,5476,14098,67498.47,9.06,60,Closed
1393,5634,3252,811169.89,12.54,36,Default
1394,1195,6604,118622.48,4.16,48,Active
1395,1035,7987,39172.02,13.36,48,Active
1396,8192,10514,42521.43,9.08,36,Closed
1397,9075,5068,544572.98,8.78,12,Active
1398,299,13602,665298.64,14.57,60,Active
1399,6781,11430,671515.74,14.73,24,Closed
1400,6718,6671,69699.99,11.45,60,Default
1401,7509,8533,683779.95,8.73,12,Active
1402,1114,7931,362982.57,9.28,36,Default
1403,2532,9049,378358.21,11.7,12,Closed
1404,639,6397,884744.77,12.8,60,Closed
1405,9074,10689,618320.91,13.74,48,Active
1406,2890,7735,842626.67,7.66,12,Closed
1407,6147,9115,549090.98,10.07,36,Closed
1408,5853,1074,437910.69,12.16,12,Active
1409,9300,1213,119806.93,3.44,60,Default
1410,7335,13989,472553.27,11.03,12,Default
1411,9121,9033,127124.16,14.85,60,Default
1412,3845,6033,831935.6,3.85,48,Closed
1413,570,3278,844734.77,3.9,12,Active
1414,724,13590,303117.06,14.78,36,Default
1415,1600,494,795256.35,3.1,24,Default
1416,2367,1954,58568.73,6.29,24,Closed
1417,8613,2415,572773.52,14.25,48,Default
1418,7334,8721,999904.83,13.73,36,Active
1419,6166,7593,733477.72,9.84,36,Closed
1420,571,12054,392789.24,11.8,24,Default
1421,1318,12719,245253.06,7.97,48,Active
1422,6729,11228,117554.35,14.22,24,Closed
1423,9324,4031,85895.4,11.16,24,Active
1424,9048,6148,749223.83,14.84,36,Default
1425,6707,14153,920295.91,5.25,24,Closed
1426,394,9404,871487.04,13.83,36,Active
1427,2129,8641,800292.08,8.77,12,Closed
1428,3520,3628,973603.36,8.6,48,Closed
1429,5268,10637,448280.47,13.47,36,Default
1430,6779,9795,326273.5,9.91,36,Active
1431,7131,9456,678579.7,5.72,48,Default
1432,7488,12856,332024.64,3.6,24,Default
1433,7153,3251,256443.54,8.24,24,Active
1434,971,742,57950.75,5.86,36,Closed
1435,5967,9261,988399.78,11.99,48,Active
1436,820,11321,652916.26,11.28,12,Closed
1437,1702,13146,442583.13,12.38,48,Active
1438,9206,5816,628740.96,14.7,12,Closed
1439,6493,8693,765336.61,8.9,36,Active
1440,1587,1352,96868.26,11.31,12,Active
1441,373,3655,778011.6,7.11,60,Active
1442,6390,5617,740205.93,5.18,48,Active
1443,2713,11360,223184.37,5.07,24,Active
1444,9931,7556,68340.08,3.55,36,Active
1445,8128,7206,764456.9,14.34,12,Closed
1446,1280,5559,825022.56,14.81,36,Closed
1447,4532,13261,600181.31,5.25,36,Active
1448,7773,5358,828985.45,10.63,24,Default
1449,3074,12152,155225.86,14.59,12,Active
1450,1004,12050,626033.6,11.87,48,Closed
1451,1135,13093,727507.14,6.32,24,Closed
1452,4680,9924,996231.23,10.04,24,Closed
1453,5360,9179,70785.92,9.95,48,Default
1454,6362,1981,543333.2,12.95,12,Closed
1455,3342,5289,652353.75,9.07,48,Default
1456,2740,9404,215084.14,8.78,36,Closed
1457,7941,8454,419511.74,9.6,36,Closed
1458,9350,5508,846564.85,9.51,48,Closed
1459,4997,5151,377862.48,4.99,12,Active
1460,4575,3906,135855.6,13.17,60,Active
1461,9114,14364,876545.4,14.48,48,Active
1462,5011,13948,552376.44,9.43,12,Active
1463,4244,11178,639083.18,10.69,24,Active
1464,5344,10068,257747.14,14.35,48,Closed
1465,4090,4006,121935.65,4.23,48,Default
1466,7787,13149,283265.03,4.31,24,Closed
1467,5143,3753,357291.82,14.43,60,Default
1468,7202,12737,265676.85,5.33,60,Active
1469,6220,9140,247140.78,11.38,60,Default
1470,4320,1542,163299.34,14.96,36,Default
1471,3463,11329,492338.21,11.45,12,Closed
1472,8193,2820,342256.89,14.3,60,Closed
1473,6884,1794,349226.79,5.45,24,Active
1474,9372,14822,563272.9,4.73,12,Default
1475,282,13337,413648.14,7.22,36,Active
1476,4373,14328,214863.0,11.24,48,Closed
1477,6295,11183,837084.38,11.67,48,Active
1478,5558,4229,761860.13,4.23,60,Closed
1479,515,7329,86423.69,8.03,60,Closed
1480,9128,9904,547490.33,10.72,48,Default
1481,3677,11456,831331.71,11.74,24,Closed
1482,3386,12887,33322.95,14.45,36,Active
1483,4257,5942,135544.04,10.59,36,Active
1484,9059,10488,739953.88,11.24,12,Default
1485,7074,13664,581405.76,12.21,36,Closed
1486,5275,2135,80846.96,10.22,24,Closed
1487,2156,6985,114499.76,13.97,12,Closed
1488,8847,7048,502558.0,6.25,36,Default
1489,8608,13485,100429.82,7.03,48,Closed
1490,1345,2343,112825.65,6.68,24,Default
1491,742,6634,753414.29,12.22,12,Active
1492,5685,6638,118790.79,12.81,36,Closed
1493,5303,7959,102549.7,14.1,24,Active
1494,8782,5549,688623.04,3.79,36,Default
1495,6429,10308,893456.57,10.68,12,Closed
1496,7714,11753,718888.53,9.37,24,Active
1497,1617,13669,145937.35,11.81,24,Closed
1498,941,14653,501207.01,9.08,60,Closed
1499,4904,12363,61424.54,14.36,60,Default
1500,1627,14049,823953.31,9.55,60,Closed
1501,9533,9676,586490.43,3.06,24,Closed
1502,138,9268,703499.39,7.05,48,Active
1503,1060,5047,128329.0,13.47,24,Default
1504,4279,5498,882891.8,4.84,36,Default
1505,6400,7244,715876.74,10.65,12,Default
1506,1539,752,872842.48,3.61,60,Closed
1507,661,833,675941.21,6.87,12,Active
1508,1747,9485,322472.99,7.27,48,Active
1509,8693,5448,463468.91,3.76,24,Default
1510,1811,11592,84900.23,6.39,48,Closed
1511,8203,10739,727353.97,8.58,24,Active
1512,6684,12525,879102.43,11.43,48,Default
1513,4439,5055,102260.33,6.47,48,Active
1514,5165,1939,841409.83,5.61,12,Default
1515,996,827,999966.76,12.89,36,Closed
1516,5052,5082,767571.33,9.79,36,Active
1517,1078,13339,119057.9,14.9,48,Closed
1518,2159,2266,767595.49,10.6,60,Closed
1519,3639,13641,243930.15,10.94,12,Closed
1520,88,9503,71224.24,3.16,36,Active
1521,2614,7013,63932.13,5.53,36,Active
1522,5017,2695,215048.57,9.75,12,Active
1523,9993,292,915404.23,11.73,12,Active
1524,8074,8052,51303.65,8.07,48,Closed
1525,7463,1404,703262.85,4.29,48,Active
1526,4909,1150,260418.28,9.29,12,Closed
1527,4143,5896,555640.02,14.36,12,Closed
1528,5340,3485,731906.86,9.99,60,Closed
1529,9743,2439,183780.45,7.64,24,Active
1530,8691,8656,281314.96,13.88,24,Closed
1531,9024,4819,308981.81,12.05,60,Default
1532,4785,5572,900883.88,5.16,36,Active
1533,8380,8113,975254.38,12.05,60,Default
1534,4134,14493,519537.54,4.97,12,Closed
1535,758,1065,494241.06,13.2,24,Active
1536,3927,2449,564318.39,14.46,48,Default
1537,8717,12378,975847.71,11.31,60,Default
1538,9836,2124,722394.82,9.59,60,Closed
1539,5365,10742,51410.11,11.37,12,Default
1540,5459,2291,219893.23,4.95,36,Closed
1541,551,14179,971584.77,8.52,48,Active
1542,4439,5905,426447.12,6.0,12,Active
1543,2224,240,602737.59,13.81,48,Default
1544,2209,10822,51696.01,9.92,12,Active
1545,132,998,850363.68,14.59,60,Default
1546,1047,4848,367968.55,14.14,24,Default
1547,9056,14685,735487.51,14.87,24,Default
1548,4915,12362,705053.22,12.11,60,Closed
1549,9120,11093,173942.22,3.94,36,Active
1550,6999,5222,366148.82,7.43,12,Default
1551,2620,9089,607145.48,14.51,36,Active
1552,2379,2502,467247.86,11.41,60,Active
1553,9254,1420,196783.82,11.33,24,Default
1554,249,10008,692651.18,11.89,60,Default
1555,1219,4775,965437.48,7.83,48,Closed
1556,768,6631,244241.53,11.39,60,Active
1557,1373,4010,508755.81,10.05,60,Default
1558,6749,7739,759342.46,3.06,24,Active
1559,9953,13961,52279.99,10.8,24,Closed
1560,5092,6998,513406.71,10.4,48,Active
1561,2960,7980,96429.86,8.29,48,Closed
1562,3817,6410,630696.03,13.08,12,Active
1563,1878,4453,602488.87,13.15,36,Closed
1564,331,7481,754239.8,11.68,60,Active
1565,9596,10554,954549.59,5.04,36,Default
1566,1765,4839,917002.97,6.86,48,Closed
1567,7290,3201,354246.81,14.82,36,Active
1568,7129,3219,866392.78,10.52,12,Closed
1569,7453,14617,566485.55,3.62,48,Active
1570,5666,6287,607342.85,6.04,36,Default
1571,3723,11128,568229.34,4.07,36,Active
1572,7988,10700,101184.81,5.82,36,Closed
1573,3726,6927,799784.95,3.77,12,Closed
1574,5709,11102,791254.37,13.77,24,Closed
1575,9287,5098,338762.9,3.89,36,Closed
1576,9626,11688,771837.21,8.74,24,Active
1577,2429,2612,965492.55,4.19,48,Closed
1578,9655,10840,357567.3,4.41,48,Default
1579,4813,1838,479763.61,13.28,12,Default
1580,996,4348,121831.64,4.65,36,Closed
1581,7573,1754,575460.89,5.54,12,Active
1582,2155,10762,997272.45,10.04,12,Default
1583,1667,1500,511656.65,5.42,48,Default
1584,2699,6405,489301.3,3.43,48,Default
1585,3361,1360,546609.41,10.37,48,Active
1586,9509,2867,41703.11,6.36,48,Closed
1587,1729,2504,160177.05,14.8,24,Closed
1588,7380,12976,301087.77,13.15,36,Default
1589,9969,10960,332270.42,3.33,60,Active
1590,8801,6397,378937.73,13.17,60,Default
1591,4187,14014,483474.78,11.19,48,Default
1592,2522,9318,355393.75,8.81,24,Closed
1593,5220,5555,652996.2,9.44,24,Default
1594,2041,13839,817004.0,9.95,60,Closed
1595,2345,401,206789.69,14.96,12,Closed
1596,2711,9697,811470.65,7.52,36,Active
1597,1368,6843,970848.45,12.92,24,Active
1598,5428,13752,937231.3,5.84,60,Closed
1599,6047,901,149133.64,9.37,60,Active
1600,773,14233,617136.1,8.8,48,Active
1601,7577,3438,302059.14,6.38,24,Default
1602,7083,1192,597497.45,7.97,48,Default
1603,2033,14853,16491.19,9.96,36,Closed
1604,3501,13486,941955.73,13.45,48,Active
1605,3481,13272,834826.88,6.53,60,Closed
1606,1563,7612,458384.03,6.95,36,Active
1607,2781,3742,839113.23,3.56,60,Closed
1608,7513,10331,731915.15,5.88,60,Default
1609,7205,14347,383682.66,4.92,36,Default
1610,4376,10357,535043.65,7.19,36,Default
1611,5639,7392,822853.81,6.64,48,Default
1612,8884,8379,886327.46,12.69,48,Closed
1613,3247,6904,393081.38,14.32,24,Default
1614,2965,13466,935235.33,13.1,60,Default
1615,3637,4468,464655.75,4.35,36,Default
1616,2205,5781,676893.54,3.85,60,Closed
1617,2825,12372,52598.93,9.54,12,Closed
1618,376,3634,846819.48,9.03,48,Closed
1619,9136,3161,680012.52,7.54,24,Closed
1620,9714,4143,152869.12,10.52,24,Active
1621,1324,7623,225272.48,8.66,36,Default
1622,7245,1266,661623.54,12.97,12,Default
1623,5325,9839,626844.54,8.82,48,Closed
1624,4528,1905,702074.6,5.53,24,Closed
1625,5595,13806,355825.94,7.59,60,Closed
1626,1195,5307,238702.15,3.08,60,Active
1627,6793,6694,470140.38,13.1,36,Closed
1628,5314,4480,542166.67,12.83,36,Active
1629,6863,4476,832848.6,12.8,60,Default
1630,2730,3304,672858.97,14.81,12,Active
1631,6050,3081,523173.24,6.68,24,Active
1632,7384,793,716760.57,9.3,12,Default
1633,3399,4787,550223.35,6.47,48,Default
1634,2605,3827,399746.75,3.27,36,Default
1635,6413,3290,11472.53,13.83,48,Active
1636,8821,12514,275983.0,9.79,36,Active
1637,6682,100,667369.88,6.72,24,Closed
1638,5393,3150,205060.04,14.01,12,Active
1639,5411,13373,691345.19,6.94,24,Active
1640,2175,1860,426764.67,8.56,48,Closed
1641,783,13926,858211.42,10.52,60,Default
1642,1583,3990,162976.59,11.26,24,Active
1643,1828,4257,30836.61,10.4,24,Default
1644,8538,10358,83702.25,7.49,60,Closed
1645,3483,14872,719571.36,10.38,48,Default
1646,7845,3556,734491.64,6.66,12,Closed
1647,1677,9157,890605.82,7.38,48,Default
1648,8700,5916,333293.31,4.11,48,Default
1649,4461,350,325368.44,11.15,36,Closed
1650,9203,464,101936.81,8.48,12,Default
1651,6737,11325,365489.63,4.17,24,Active
1652,2785,7054,800885.32,14.24,24,Default
1653,3233,9505,944359.78,3.74,12,Default
1654,3727,8781,150568.93,14.41,24,Closed
1655,8365,9493,137873.02,7.05,24,Default
1656,1809,5191,305275.72,11.13,24,Closed
1657,6523,8260,569684.23,14.97,36,Active
1658,7551,3902,143676.25,9.96,12,Active
1659,7734,7535,99656.04,11.62,48,Active
1660,1538,11454,591573.43,12.96,12,Closed
1661,1979,11626,351740.09,10.75,24,Default
1662,6207,12447,645075.71,14.07,48,Default
1663,5893,2210,878656.41,8.31,48,Active
1664,5013,640,242162.92,8.69,60,Closed
1665,2115,12198,536106.77,7.29,60,Default
1666,8869,7072,160007.54,12.76,24,Default
1667,263,6005,335780.51,11.63,48,Closed
1668,2544,5659,366439.82,6.71,12,Default
1669,8654,9322,875479.01,5.63,12,Default
1670,5414,866,326577.22,7.14,24,Default
1671,9717,5707,757903.55,11.44,24,Active
1672,9796,6162,849694.12,8.97,24,Closed
1673,9550,1256,457227.29,8.91,12,Closed
1674,2491,9628,510764.39,14.62,12,Active
1675,9709,11527,456537.01,4.42,36,Active
1676,2005,5755,955629.82,10.47,12,Closed
1677,1399,1718,440255.82,9.83,48,Closed
1678,997,4787,272335.52,6.28,36,Closed
1679,685,12808,475941.94,11.98,24,Active
1680,5665,11003,579464.66,8.17,60,Closed
1681,4193,9034,180724.3,13.72,60,Default
1682,1452,4178,397576.27,7.45,48,Default
1683,6211,10260,880487.55,3.3,48,Closed
1684,4603,11908,99396.33,7.43,48,Closed
1685,4889,8781,470607.13,9.0,24,Closed
1686,8327,441,830645.71,11.33,60,Default
1687,950,9512,122169.68,12.14,36,Active
1688,257,2143,709153.92,9.8,60,Active
1689,9596,5123,534830.54,6.59,48,Default
1690,3945,2337,946700.05,9.23,36,Closed
1691,4516,13004,113346.86,10.66,12,Active
1692,2218,10060,887724.41,12.07,12,Default
1693,3343,2845,864354.36,7.47,12,Active
1694,1889,1862,233208.73,13.78,12,Active
1695,1726,4546,587386.6,12.14,36,Default
1696,6311,404,380366.24,7.74,24,Closed
1697,8429,4788,177408.56,5.92,48,Closed
1698,8625,12219,508784.98,3.16,36,Closed
1699,1121,8926,364402.6,11.82,60,Closed
1700,5689,5774,169978.42,9.78,48,Closed
1701,1213,10426,14477.45,14.99,36,Default
1702,5313,4158,437479.78,6.88,60,Closed
1703,10000,9656,181349.59,6.24,12,Default
1704,1311,6079,578769.59,13.31,48,Default
1705,7440,10425,804579.18,7.12,60,Active
1706,7956,7552,19236.76,13.4,36,Closed
1707,7823,8659,451806.13,3.87,48,Default
1708,6027,8948,64093.55,7.08,48,Closed
1709,3017,994,556922.78,6.33,60,Active
1710,8239,3394,571736.25,6.46,12,Closed
1711,6998,7346,798404.69,6.2,24,Closed
1712,8793,14978,169542.0,3.48,12,Active
1713,2591,13687,62822.66,9.88,24,Closed
1714,1079,9330,73528.42,9.22,48,Default
1715,9934,3491,694804.79,5.49,60,Default
1716,7186,16,412393.52,14.4,48,Active
1717,9296,9409,773265.64,11.41,60,Default
1718,3943,8058,465589.16,4.42,60,Closed
1719,5519,1291,669722.47,14.4,48,Default
1720,4258,4789,369766.75,5.74,48,Closed
1721,4692,7118,981382.43,9.13,12,Closed
1722,5543,1218,222343.49,5.44,36,Closed
1723,9409,6754,282530.38,12.37,48,Default
1724,8333,8397,329955.82,8.9,60,Closed
1725,5552,13056,841389.52,7.91,36,Default
1726,8824,7943,801833.13,14.47,60,Closed
1727,5527,9466,758561.57,8.26,48,Closed
1728,8741,7539,190651.69,8.93,24,Active
1729,6954,11074,118281.38,14.38,36,Closed
1730,8985,417,601421.4,14.38,24,Closed
1731,4280,1668,487402.9,5.77,24,Closed
1732,5691,13314,332706.08,10.25,36,Closed
1733,8552,12309,124395.4,4.51,36,Active
1734,3466,10538,811607.56,8.79,12,Default
1735,1048,14167,862358.44,3.18,12,Default
1736,4535,7206,318007.58,8.98,36,Active
1737,9029,13994,995928.97,8.86,12,Active
1738,9252,6542,856345.47,14.02,24,Default
1739,4485,3250,766263.16,10.54,12,Closed
1740,2144,4798,58624.49,8.03,60,Closed
1741,2322,4298,179365.66,4.78,36,Default
1742,2895,14093,965113.94,8.62,36,Default
1743,9774,238,854605.85,8.05,60,Default
1744,6815,14333,807563.87,13.0,36,Default
1745,92,7280,755459.7,14.89,48,Active
1746,7810,262,849880.31,13.31,12,Active
1747,419,778,585839.89,11.44,12,Closed
1748,3819,1525,280321.52,12.9,12,Default
1749,6115,13464,444101.71,9.8,12,Default
1750,206,2321,413577.4,8.9,36,Active
1751,9529,9296,824451.84,4.96,48,Default
1752,524,12292,423297.8,10.68,60,Default
1753,6481,4935,629308.42,7.56,12,Closed
1754,7522,5353,986466.21,13.1,12,Default
1755,4938,11178,374712.72,10.42,12,Default
1756,1625,3643,683371.29,11.69,24,Default
1757,9395,2695,667562.59,13.07,48,Active
1758,3678,12348,966905.06,7.64,12,Closed
1759,211,8958,53858.69,9.68,60,Closed
1760,6330,3619,88239.76,7.62,12,Active
1761,7001,4428,771091.2,6.14,36,Closed
1762,6876,944,629830.42,11.99,60,Closed
1763,3337,5397,112009.27,12.62,60,Default
1764,1880,13177,789058.71,11.39,12,Active
1765,6717,14577,755800.52,6.84,12,Default
1766,406,12129,909556.95,9.6,60,Active
1767,3898,7940,460463.26,6.64,12,Closed
1768,1164,10347,35716.36,3.31,24,Active
1769,9584,6749,101205.48,12.33,36,Active
1770,3119,7902,795325.72,4.94,48,Active
1771,7549,1361,188097.93,7.66,60,Active
1772,1955,7863,292463.55,13.18,36,Active
1773,9567,1542,506556.47,7.21,24,Closed
1774,8214,11305,791433.79,4.5,24,Closed
1775,1432,5019,22700.2,7.83,48,Active
1776,2494,11075,677933.24,12.89,36,Active
1777,2044,9094,317269.7,7.06,36,Active
1778,7759,8063,613786.19,3.83,12,Active
1779,8451,9347,194617.24,7.86,60,Closed
1780,1871,12113,681845.56,7.32,48,Active
1781,7389,2252,147839.38,12.5,48,Closed
1782,9972,13500,487496.44,3.43,12,Closed
1783,603,8841,29371.47,12.61,36,Active
1784,3577,8336,957743.1,9.1,12,Closed
1785,6141,1770,612433.47,10.65,60,Closed
1786,4557,2140,534142.01,12.68,60,Active
1787,9135,7591,519055.38,9.64,60,Default
1788,3547,4242,503407.87,14.45,60,Closed
1789,1205,10275,222559.68,12.95,36,Default
1790,8698,8382,923569.4,14.87,12,Default
1791,6889,3239,768176.69,12.5,12,Closed
1792,4365,2673,94966.37,8.58,60,Closed
1793,5117,13803,736071.97,8.99,24,Active
1794,8357,12170,242663.82,7.47,48,Default
1795,7564,9110,249628.13,6.94,60,Closed
1796,8446,10907,334864.52,5.68,60,Closed
1797,6889,8738,504500.4,6.93,24,Active
1798,4061,4299,457871.8,8.12,48,Active
1799,3364,2581,749689.35,5.12,36,Active
1800,1526,5795,288907.79,14.55,48,Active
1801,5504,8758,294769.33,13.5,24,Closed
1802,9840,8886,716229.24,3.83,48,Active
1803,4148,14441,693148.57,6.09,24,Default
1804,8595,11826,988125.24,8.35,24,Active
1805,9793,3283,654161.3,7.03,60,Default
1806,7696,6115,121395.58,11.18,24,Active
1807,736,6880,64010.73,9.81,12,Active
1808,4882,2231,135369.62,8.66,12,Active
1809,9356,1394,704431.92,13.14,12,Closed
1810,6049,11617,225288.16,9.08,24,Closed
1811,2255,4360,407168.7,6.9,48,Closed
1812,1745,13555,693993.94,13.82,60,Closed
1813,6041,13158,195664.57,14.7,36,Default
1814,1742,1273,121138.34,8.73,60,Active
1815,1760,11084,175679.99,14.78,60,Closed
1816,7325,5791,27275.72,6.38,36,Closed
1817,6442,4818,513795.5,5.02,12,Default
1818,3235,11911,102942.16,5.11,48,Closed
1819,544,4976,245225.02,6.98,12,Active
1820,1892,12956,494998.76,3.86,12,Closed
1821,2534,13755,532426.09,9.96,48,Default
1822,9201,14811,25895.58,5.86,12,Active
1823,8274,9028,56807.76,9.19,60,Default
1824,1595,6922,327339.53,10.94,24,Default
1825,843,11730,328712.05,5.54,60,Active
1826,126,8723,985327.75,8.79,60,Default
1827,7423,13042,509090.86,11.84,48,Default
1828,8399,10592,692496.19,7.55,12,Closed
1829,6760,13740,892088.35,6.33,12,Active
1830,7273,13386,320606.34,11.39,48,Default
1831,9057,6921,520749.6,12.38,24,Default
1832,1598,3824,663238.2,3.17,60,Default
1833,5716,5990,41436.92,12.39,12,Active
1834,4280,1209,461370.54,9.61,60,Closed
1835,3410,8586,12163.6,9.18,12,Closed
1836,1331,14726,561593.99,10.42,12,Default
1837,7095,6244,830736.92,6.68,48,Default
1838,8893,8383,525861.16,5.59,60,Closed
1839,1833,4988,262387.86,7.1,60,Closed
1840,5406,6445,790813.77,9.5,24,Closed
1841,8822,4010,930282.99,8.35,48,Closed
1842,6111,8286,952205.24,4.7,12,Default
1843,988,2926,559747.92,3.28,48,Closed
1844,3339,8030,778904.76,7.8,36,Default
1845,6527,7419,130936.64,6.11,48,Default
1846,866,12425,303989.87,8.86,60,Default
1847,3304,77,745863.21,14.4,60,Closed
1848,5016,912,574257.84,3.64,24,Active
1849,410,3156,849213.99,12.57,60,Closed
