repayment_id,loan_id,principal_paid,interest_paid,payment_date,late_days
8983,843,336.29,594.36,2025-10-18,27
8984,2461,3752.7,271.66,2021-07-17,22
8985,1983,2546.0,566.07,2024-02-15,31
8986,2765,3787.6,560.18,2025-12-21,23
8987,1874,2925.46,92.19,2025-11-08,4
8988,1255,3587.74,361.74,2022-01-30,9
8989,373,3607.87,679.44,2022-08-23,26
8990,2861,3469.12,102.8,2025-04-03,39
8991,2300,370.81,164.78,2023-09-30,11
8992,2902,3444.66,825.6,2022-09-17,18
8993,1090,1395.95,522.86,2021-10-07,50
8994,1630,2086.2,629.2,2024-02-20,38
8995,1780,341.66,559.37,2025-09-15,49
8996,2833,4167.99,132.61,2024-09-25,3
8997,220,3564.28,871.88,2021-09-04,30
8998,2440,949.18,934.67,2026-01-21,23
8999,1149,851.08,819.6,2024-08-03,43
9000,295,4263.67,698.66,2026-01-30,27
9001,2827,2641.17,182.28,2024-06-07,54
9002,2327,2046.02,244.92,2023-09-09,14
9003,1674,2892.07,881.05,2026-03-19,1
9004,2849,1985.24,469.46,2021-09-06,7
9005,289,4527.19,527.76,2024-09-04,42
9006,764,3499.44,448.19,2021-10-20,46
9007,2154,4717.1,698.47,2025-08-14,4
9008,2718,3097.07,460.88,2025-09-21,14
9009,1217,2789.39,824.88,2022-03-15,9
9010,2357,186.57,968.56,2026-04-12,53
9011,1530,4800.39,296.07,2023-02-09,30
9012,2756,2408.24,62.25,2026-06-15,5
9013,1976,1517.95,912.48,2024-12-18,52
9014,2646,241.06,243.96,2023-09-17,12
9015,2017,3492.39,24.48,2025-02-15,1
9016,594,2479.15,651.48,2022-07-13,58
9017,2581,2028.21,142.94,2025-07-17,13
9018,2336,2022.83,277.2,2024-12-30,46
9019,81,822.5,381.97,2022-07-08,25
9020,1482,3898.38,731.63,2025-08-07,31
9021,2087,1122.85,358.07,2026-01-24,60
9022,1515,1934.77,37.01,2021-11-20,24
9023,1776,1512.12,257.79,2024-08-11,42
9024,4,1281.91,457.74,2024-12-23,29
9025,2113,958.89,642.91,2025-09-24,42
9026,1304,4069.2,540.03,2024-02-14,9
9027,2962,1003.75,886.2,2022-06-23,57
9028,2599,2881.4,303.22,2021-11-28,43
9029,1092,3496.27,59.65,2025-11-05,35
9030,2738,4550.77,729.43,2026-04-26,45
9031,1154,2310.48,244.97,2022-06-13,18
9032,2938,893.09,612.12,2025-03-12,2
9033,1133,2595.06,589.28,2025-04-28,31
9034,2801,262.1,51.02,2022-01-05,2
9035,666,4362.89,24.56,2025-12-31,48
9036,449,2082.0,780.34,2023-12-28,7
9037,189,1293.16,709.15,2026-01-24,45
9038,699,2352.23,242.4,2026-05-18,2
9039,596,3821.03,185.55,2024-09-23,57
9040,2918,2480.35,443.44,2026-06-09,9
9041,1416,1726.69,803.18,2024-11-04,27
9042,2764,706.74,299.2,2024-08-03,59
9043,1264,3063.24,155.62,2025-12-30,19
9044,1226,2534.3,49.27,2022-03-31,15
9045,2346,392.9,965.67,2024-02-22,58
9046,2727,480.42,559.35,2025-04-22,21
9047,1933,4662.88,752.12,2022-08-23,4
9048,2208,3106.64,752.61,2021-11-18,31
9049,2453,2735.69,309.13,2025-02-11,28
9050,2615,4094.08,108.49,2025-04-09,59
9051,430,4163.67,933.04,2022-04-09,45
9052,113,1525.72,953.03,2025-12-04,35
9053,1267,3905.74,233.03,2022-07-22,51
9054,740,3907.86,154.52,2026-03-27,20
9055,2480,275.71,282.93,2023-05-29,1
9056,2713,626.33,861.99,2024-08-29,47
9057,887,3966.64,400.25,2023-03-04,10
9058,1548,4085.83,833.07,2025-03-03,20
9059,1377,4520.78,695.95,2022-09-20,37
9060,74,2313.7,700.15,2025-12-04,29
9061,774,871.85,675.62,2022-06-23,40
9062,2688,1473.91,221.37,2023-02-11,14
9063,1058,4107.52,677.83,2024-10-08,29
9064,438,1512.04,114.43,2022-06-01,15
9065,2698,3686.36,139.29,2023-11-23,55
9066,2862,2745.07,979.75,2025-01-24,11
9067,1235,3565.07,408.5,2022-07-04,9
9068,492,3237.96,884.8,2025-01-01,10
9069,2490,3777.32,605.46,2021-08-24,28
9070,788,4729.69,395.53,2021-10-14,25
9071,2408,1843.54,541.41,2025-09-04,2
9072,2421,4664.33,514.96,2023-05-09,55
9073,2838,1830.3,844.85,2022-11-20,44
9074,2819,4944.98,743.53,2022-02-22,50
9075,2652,3443.35,762.78,2026-05-11,49
9076,1320,3428.78,558.52,2022-10-14,4
9077,230,1221.08,623.21,2021-07-26,44
9078,2569,4412.75,443.17,2022-01-27,57
9079,309,4691.99,725.68,2022-04-22,4
9080,808,369.16,923.47,2025-12-08,46
9081,2399,2859.41,610.74,2023-01-21,6
9082,135,2624.52,80.36,2026-03-06,36
9083,2195,2024.35,371.66,2021-07-03,21
9084,1752,3409.78,345.48,2024-10-15,12
9085,771,3455.98,247.33,2025-05-22,2
9086,1844,3138.25,190.44,2023-10-11,57
9087,1644,2122.83,928.77,2025-10-05,23
9088,2288,3026.34,414.43,2023-07-24,39
9089,2194,2697.68,572.59,2022-10-25,56
9090,871,3600.25,348.85,2023-12-24,44
9091,2809,3391.07,501.68,2021-08-30,38
9092,2238,2049.39,955.78,2025-03-08,55
9093,1757,3059.44,20.56,2024-08-14,53
9094,2489,2740.68,680.76,2024-09-26,15
9095,409,2294.28,542.2,2022-09-19,55
9096,1126,2608.51,479.68,2025-09-22,12
9097,1775,4692.7,495.11,2023-12-14,26
9098,2965,4423.73,35.42,2022-07-09,7
9099,148,3385.44,421.24,2022-12-10,60
9100,2810,3379.87,420.29,2022-10-19,22
9101,644,4068.47,707.74,2023-06-15,42
9102,1389,3859.82,366.46,2024-12-14,27
9103,261,1571.79,562.71,2024-11-07,44
9104,2532,2720.54,856.93,2023-02-27,60
9105,458,4967.19,134.1,2026-06-04,45
9106,1884,3490.58,359.29,2024-03-31,13
9107,49,789.71,168.24,2023-09-19,30
9108,1368,4294.37,536.71,2025-08-22,1
9109,582,1001.18,907.58,2024-10-18,44
9110,1730,4717.91,527.31,2025-08-21,42
9111,647,2396.96,698.77,2023-07-09,19
9112,2282,4031.71,323.5,2024-07-15,31
9113,1313,2946.2,823.0,2025-09-23,38
9114,1210,2922.0,815.49,2025-09-05,58
9115,1134,1815.24,530.69,2026-01-21,46
9116,932,1129.91,803.88,2021-11-17,3
9117,971,3408.89,960.88,2024-11-10,53
9118,2948,3492.92,430.4,2022-09-28,20
9119,1871,3098.61,501.18,2026-05-23,33
9120,2637,2538.95,852.66,2024-09-26,48
9121,205,3073.07,242.11,2023-01-22,3
9122,878,4384.58,708.55,2021-07-15,42
9123,1859,754.42,237.03,2022-02-02,42
9124,518,1690.34,405.21,2024-12-28,52
9125,527,920.73,963.69,2026-01-20,28
9126,2026,329.57,676.52,2024-02-04,8
9127,2662,2246.21,392.87,2022-02-08,8
9128,1111,3079.68,612.97,2025-09-14,33
9129,240,3576.45,76.27,2023-04-16,15
9130,214,1943.24,154.96,2024-04-12,32
9131,2023,4506.8,222.78,2023-01-31,31
9132,998,4691.83,342.48,2026-05-25,7
9133,1787,3494.54,156.84,2023-03-14,11
9134,1652,4314.92,595.47,2025-07-19,7
9135,417,2916.5,278.41,2025-07-09,25
9136,2595,1323.12,219.7,2022-10-14,16
9137,1510,4805.68,735.24,2026-04-17,5
9138,238,2088.2,265.61,2022-04-20,40
9139,873,4934.92,288.63,2024-08-11,13
9140,2902,2235.74,981.17,2025-10-01,36
9141,878,352.62,346.03,2023-04-26,10
9142,174,2805.81,431.19,2022-07-09,45
9143,2441,765.66,835.23,2021-08-27,44
9144,407,4650.82,139.15,2026-02-21,46
9145,225,1890.64,854.63,2025-07-27,9
9146,75,3630.43,590.5,2022-03-28,21
9147,2490,1911.49,623.39,2024-04-26,19
9148,500,3612.92,24.97,2021-10-14,17
9149,515,2456.29,313.25,2025-05-22,35
9150,853,1060.25,318.47,2021-09-05,36
9151,902,1208.47,523.83,2021-10-28,59
9152,569,1068.8,906.25,2025-03-26,18
9153,389,1108.13,787.79,2026-06-21,60
9154,2724,4293.04,356.05,2024-06-02,54
9155,1086,3582.04,546.22,2023-08-07,12
9156,927,4228.4,543.64,2022-11-09,9
9157,241,2753.02,424.37,2026-04-26,55
9158,2082,4093.35,398.91,2024-03-27,17
9159,742,2746.44,899.07,2021-10-07,56
9160,992,2085.08,261.58,2024-07-03,5
9161,2251,107.92,868.62,2023-12-29,23
9162,2588,700.2,684.16,2026-06-10,37
9163,328,4673.19,951.91,2025-02-25,37
9164,2452,521.59,483.23,2024-05-24,46
9165,462,1813.92,114.83,2025-04-23,41
9166,2764,1491.18,326.19,2024-08-04,8
9167,2984,3029.11,116.1,2024-02-25,51
9168,1184,498.75,795.82,2022-05-15,30
9169,2997,2143.06,160.46,2024-06-23,37
9170,228,1606.93,537.97,2026-04-13,48
9171,1775,2486.35,944.03,2025-05-22,12
9172,2200,4822.03,546.34,2024-01-26,19
9173,1001,4429.67,888.46,2021-10-31,44
9174,544,1571.53,486.39,2023-02-18,41
9175,1878,1493.32,706.28,2023-11-15,39
9176,416,690.8,594.69,2026-06-26,57
9177,715,4491.82,607.26,2022-11-20,31
9178,1486,724.61,44.55,2025-08-24,18
9179,2966,2694.25,236.17,2024-10-29,20
9180,1426,2744.41,992.33,2021-09-27,57
9181,1299,1481.41,935.68,2022-11-03,35
9182,1483,2858.15,241.65,2024-08-31,16
9183,1683,2040.23,289.29,2023-06-06,27
9184,1813,4469.35,408.93,2022-07-29,59
9185,5,4611.66,519.11,2024-10-04,40
9186,137,3611.97,802.21,2026-04-29,38
9187,2845,4798.11,773.49,2025-07-01,46
9188,2735,2307.58,262.83,2022-10-03,39
9189,1155,1705.19,971.76,2025-12-06,27
9190,2932,584.69,360.32,2025-01-02,7
9191,133,1678.24,897.4,2021-11-04,31
9192,1257,3154.36,110.49,2024-03-21,31
9193,589,2763.22,756.5,2025-01-11,60
9194,2196,3149.52,799.74,2022-08-03,52
9195,1679,1189.04,250.25,2023-01-28,25
9196,701,2917.51,920.18,2022-10-15,57
9197,1138,1313.75,698.15,2023-08-20,35
9198,544,357.94,738.8,2024-03-10,42
9199,332,4792.42,659.98,2025-06-07,28
9200,1186,2807.71,745.35,2024-12-29,55
9201,247,1878.13,575.64,2025-02-21,35
9202,1062,835.22,401.59,2024-02-14,52
9203,17,4567.94,839.34,2025-09-16,0
9204,2097,4518.26,248.73,2022-08-28,4
9205,2671,2677.41,622.67,2024-06-02,42
9206,2417,1210.54,879.08,2021-08-24,34
9207,601,3739.75,397.3,2025-04-16,53
9208,2366,531.88,956.26,2025-09-02,3
9209,2478,3246.3,712.27,2024-10-13,52
9210,2639,1506.24,372.32,2023-09-29,25
9211,851,2888.02,946.34,2025-01-01,42
9212,1169,2159.78,417.26,2025-12-19,29
9213,645,4675.03,294.54,2025-08-07,29
9214,1118,2772.99,91.25,2023-11-04,23
9215,193,1967.18,29.32,2025-05-16,53
9216,2435,4150.45,569.02,2024-04-18,5
9217,257,4578.57,677.73,2025-03-06,45
9218,1675,2421.95,444.4,2022-03-29,13
9219,2613,640.18,341.24,2024-02-01,34
9220,1162,1961.19,502.13,2023-01-28,34
9221,144,4504.47,353.18,2022-06-26,9
9222,1294,3315.86,784.56,2021-09-09,22
9223,1003,2523.76,697.85,2021-09-09,48
9224,1890,1881.96,256.18,2025-06-30,37
9225,2139,1924.93,676.53,2023-03-04,30
9226,2253,4238.27,74.97,2024-03-10,24
9227,660,1267.48,539.45,2025-07-10,40
9228,920,2486.47,334.32,2026-01-06,52
9229,1231,1757.03,542.64,2024-03-16,1
9230,1241,1020.22,683.57,2025-06-05,2
9231,890,1906.32,583.35,2021-12-31,6
9232,2753,3999.89,712.22,2025-06-07,42
9233,853,4573.96,142.98,2023-04-25,24
9234,817,4979.31,758.77,2024-01-08,5
9235,2728,2565.67,472.98,2023-08-08,48
9236,2,4406.78,647.56,2024-01-14,58
9237,2604,879.25,812.56,2021-09-20,49
9238,253,2013.54,341.66,2025-06-11,38
9239,2684,1829.34,203.01,2026-04-26,59
9240,1240,464.34,631.3,2021-08-03,54
9241,904,2324.6,559.89,2024-08-25,2
9242,1538,1846.65,775.04,2025-07-26,7
9243,1236,4597.08,223.25,2025-04-03,18
9244,706,2738.75,40.96,2021-12-03,22
9245,816,2779.74,482.04,2024-05-16,33
9246,1626,2441.99,395.82,2025-11-16,28
9247,25,4671.16,893.38,2023-08-23,20
9248,2996,4979.85,843.96,2025-01-18,45
9249,2188,3882.39,983.92,2022-03-25,12
9250,2578,2434.57,337.99,2025-09-11,8
9251,666,1765.09,438.09,2025-04-18,26
9252,2007,1952.88,261.58,2023-02-20,58
9253,2718,310.19,888.14,2025-07-14,18
9254,504,4471.8,272.76,2025-08-14,22
9255,787,1789.19,532.47,2023-08-26,5
9256,459,1031.84,946.75,2024-11-18,60
9257,2217,4022.47,87.04,2024-09-16,7
9258,2838,3129.67,31.6,2024-01-09,45
9259,134,4944.0,417.42,2025-10-19,23
9260,37,1120.4,309.72,2022-02-06,48
9261,2438,1809.77,292.38,2025-03-23,14
9262,194,3214.4,854.35,2021-10-31,11
9263,1168,4880.64,834.79,2026-03-03,49
9264,307,2444.59,373.22,2023-03-16,55
9265,2332,3868.91,667.42,2024-04-13,5
9266,2173,3858.48,959.43,2026-03-26,12
9267,1449,544.49,753.9,2026-04-29,26
9268,1573,3477.75,717.4,2023-02-15,34
9269,31,1794.39,283.7,2024-10-05,14
9270,63,804.6,895.9,2025-10-13,38
9271,1902,377.59,546.1,2021-08-22,17
9272,430,3225.16,718.75,2022-02-20,60
9273,291,3680.75,581.48,2024-02-18,0
9274,30,4276.39,913.75,2023-03-30,22
9275,2531,478.71,663.54,2025-08-03,45
9276,2605,4292.23,749.25,2025-12-23,59
9277,760,4047.34,165.5,2023-01-18,41
9278,1810,1339.8,974.24,2025-06-03,17
9279,1512,195.1,961.68,2021-07-11,53
9280,1315,4211.01,291.15,2022-08-12,46
9281,363,1687.58,869.6,2023-01-14,14
9282,741,890.8,872.07,2024-02-21,17
9283,1409,4878.59,717.91,2023-03-24,39
9284,1606,4494.56,480.98,2021-11-24,29
9285,1577,3876.54,307.85,2025-01-19,9
9286,1828,4753.99,771.56,2023-03-02,15
9287,1678,3068.86,967.54,2024-12-26,36
9288,135,4379.75,239.04,2025-04-28,58
9289,362,2496.16,921.44,2022-01-26,17
9290,521,1378.8,227.34,2022-07-22,35
9291,464,1063.76,467.32,2023-11-12,17
9292,715,3264.68,752.22,2026-03-17,23
9293,355,261.39,388.21,2024-02-26,23
9294,857,1257.72,110.68,2025-10-29,26
9295,177,2687.56,667.66,2023-11-16,18
9296,1959,3619.77,32.79,2025-12-10,10
9297,779,891.56,128.77,2024-12-28,56
9298,2964,2591.64,962.11,2025-07-31,59
9299,1579,882.78,508.18,2025-06-20,2
9300,1998,773.95,26.37,2023-05-22,54
9301,1827,4130.99,287.03,2026-02-01,23
9302,597,971.76,383.8,2026-01-23,11
9303,2319,3829.28,736.06,2022-11-12,26
9304,464,2313.24,944.23,2023-05-14,37
9305,1673,3454.24,37.81,2025-08-31,18
9306,58,3444.82,280.47,2025-01-17,36
9307,1305,806.47,599.99,2024-11-06,4
9308,40,1028.16,309.49,2023-08-22,25
9309,536,909.21,20.49,2024-07-24,11
9310,894,4618.61,339.98,2025-08-23,36
9311,992,1311.32,74.93,2022-06-14,13
9312,1055,2733.56,127.03,2022-08-21,47
9313,2175,320.22,477.57,2021-09-26,52
9314,444,3327.21,753.41,2022-12-26,50
9315,2305,2324.69,979.79,2024-12-28,36
9316,641,210.12,616.97,2024-09-07,34
9317,1186,594.0,581.29,2022-01-03,58
9318,2542,1977.77,299.36,2023-12-14,8
9319,310,4278.24,813.29,2024-03-11,26
9320,1944,3492.12,63.45,2025-06-06,3
9321,2026,1107.49,261.53,2025-10-12,9
9322,557,3856.49,799.4,2024-08-21,9
9323,1711,277.75,642.04,2023-12-13,23
9324,2612,1137.23,324.12,2021-11-04,5
9325,1074,2491.11,170.87,2022-09-30,24
9326,2088,4928.79,189.84,2021-07-30,40
9327,1621,4747.25,966.17,2026-05-26,22
9328,34,119.86,621.3,2025-04-22,45
9329,1063,2840.02,306.59,2023-03-23,5
9330,1647,741.53,570.24,2023-11-14,53
9331,1919,954.4,338.25,2021-10-28,16
9332,2676,3136.8,642.05,2024-08-02,15
9333,1855,1332.83,921.85,2024-02-19,6
9334,446,2179.64,875.79,2025-05-11,37
9335,2123,2337.91,495.35,2023-11-19,16
9336,1063,120.16,816.97,2025-08-05,28
9337,1053,712.08,892.72,2023-09-29,38
9338,612,2795.91,849.97,2023-07-24,5
9339,1931,3904.39,25.15,2025-03-07,55
9340,1120,1532.29,839.22,2023-09-04,30
9341,2851,3207.24,914.47,2021-08-30,11
9342,2813,3784.93,613.33,2023-12-15,23
9343,2925,3614.94,74.58,2025-01-07,49
9344,464,2750.2,446.34,2023-12-05,48
9345,493,3618.47,313.88,2024-03-15,51
9346,996,2449.08,763.7,2023-01-09,53
9347,2982,3193.29,650.82,2021-09-10,59
9348,703,4781.6,164.83,2025-07-16,15
9349,1477,3007.88,103.27,2021-12-26,57
9350,980,3241.32,648.81,2023-12-06,38
9351,820,4320.94,369.07,2023-11-13,7
9352,229,2960.51,420.97,2025-02-18,9
9353,1917,3729.48,461.34,2025-01-09,58
9354,861,1761.35,844.7,2021-08-03,16
9355,2490,4140.1,49.25,2022-05-25,28
9356,2582,1576.39,285.7,2026-04-18,52
9357,1435,4495.95,126.97,2023-04-10,37
9358,2204,1056.52,314.18,2024-08-01,57
9359,838,3857.25,186.88,2023-03-11,28
9360,1838,2313.81,701.46,2024-02-19,7
9361,881,3987.8,372.33,2024-11-13,33
9362,926,447.2,910.52,2025-02-26,28
9363,533,2595.46,462.75,2023-09-06,0
9364,426,4873.04,969.31,2024-10-24,22
9365,2341,802.49,471.58,2022-09-24,42
9366,2990,2124.4,689.22,2021-12-08,9
9367,1519,1743.65,430.78,2022-02-25,39
9368,2357,1913.94,74.62,2022-09-04,58
9369,1004,3659.44,612.01,2021-08-30,45
9370,2632,2167.39,763.02,2025-04-11,3
9371,732,937.62,571.75,2022-05-28,57
9372,178,3362.15,714.96,2023-01-11,48
9373,808,2987.24,770.84,2024-06-02,52
9374,1213,1318.63,509.81,2022-10-28,35
9375,250,511.68,930.38,2022-10-22,23
9376,1496,397.76,924.26,2021-11-10,25
9377,856,4422.16,788.44,2024-05-25,41
9378,2728,3071.72,237.19,2026-05-06,60
9379,2549,3347.67,458.95,2021-08-06,52
9380,1831,4837.07,733.83,2025-04-30,53
9381,145,2851.33,792.94,2022-11-15,37
9382,2676,1563.31,184.99,2025-01-21,14
9383,482,1008.39,303.37,2022-12-10,39
9384,844,2740.68,890.71,2023-10-28,45
9385,2086,631.01,652.67,2025-04-15,51
9386,2719,2888.4,292.52,2022-12-02,24
9387,1254,4464.9,415.49,2023-02-10,4
9388,99,1717.51,36.06,2024-07-23,2
9389,179,4710.05,343.83,2023-03-11,48
9390,666,4096.58,380.57,2026-06-01,0
9391,372,2895.25,393.14,2023-11-29,7
9392,1879,3471.14,713.84,2021-08-10,29
9393,2530,4365.52,122.32,2026-01-02,36
9394,1529,3285.19,859.05,2023-01-27,52
9395,698,1956.0,179.07,2025-03-17,30
9396,1370,530.28,100.84,2024-05-24,45
9397,1390,792.53,695.92,2022-08-19,56
9398,93,3214.6,536.95,2023-09-27,37
9399,1421,368.62,479.14,2024-08-12,47
9400,1669,242.26,916.57,2022-09-17,15
9401,1976,1666.77,646.46,2025-06-27,46
9402,1909,338.55,832.45,2023-08-08,36
9403,772,1125.69,370.75,2026-01-29,12
9404,1131,385.07,79.55,2023-11-12,4
9405,716,293.35,783.3,2025-08-07,33
9406,2928,957.15,918.79,2022-07-09,15
9407,1958,3147.16,557.72,2022-01-14,36
9408,1668,231.41,209.42,2024-10-18,14
9409,1866,770.67,533.51,2024-09-04,3
9410,1798,3395.99,375.28,2024-09-27,46
9411,1330,276.37,420.55,2025-09-28,31
9412,188,1155.16,786.45,2022-08-04,9
9413,173,2396.73,853.34,2023-10-26,1
9414,193,4478.59,582.11,2022-03-12,49
9415,2162,4892.44,384.59,2024-10-25,51
9416,228,1757.18,688.92,2023-06-04,25
9417,2217,2010.45,460.06,2024-06-23,31
9418,1174,4540.22,318.73,2023-05-26,40
9419,2657,1135.31,848.35,2022-06-08,59
9420,2992,2411.36,46.45,2022-02-11,3
9421,795,3752.02,311.74,2026-04-13,45
9422,1381,1392.92,234.03,2025-07-15,38
9423,1557,2213.63,699.14,2024-10-27,20
9424,2657,3414.5,86.17,2023-08-27,0
9425,59,2502.75,909.78,2023-05-16,10
9426,2366,1636.05,374.5,2026-04-04,39
9427,1126,2709.13,277.07,2022-09-28,27
9428,349,3455.95,559.38,2023-10-06,3
9429,2631,1436.14,202.69,2024-11-28,21
9430,643,2055.19,729.23,2022-08-20,33
9431,1013,1754.06,116.07,2025-10-23,29
9432,1024,1731.03,727.14,2024-07-24,41
9433,2259,4268.13,693.27,2024-02-15,47
9434,862,4403.98,580.97,2023-01-30,5
9435,920,1861.3,964.02,2025-01-16,19
9436,2208,2860.26,881.31,2024-01-19,52
9437,1604,311.8,46.36,2021-10-15,45
9438,2916,3096.79,441.44,2025-12-03,30
9439,2120,2226.52,700.64,2023-07-30,3
9440,730,144.47,440.62,2024-09-29,3
9441,303,2512.23,115.49,2022-09-26,11
9442,1019,4367.88,703.32,2022-09-08,30
9443,525,2350.13,566.47,2021-08-10,29
9444,1160,4249.42,640.01,2025-06-16,42
9445,189,446.51,829.82,2025-08-30,59
9446,428,2896.43,255.4,2023-12-03,28
9447,1337,418.44,706.31,2022-05-19,37
9448,1316,2553.11,369.97,2023-09-21,29
9449,1697,3479.05,628.14,2025-08-15,35
9450,1438,3958.26,721.54,2025-06-05,27
9451,1610,3083.46,187.34,2021-08-14,53
9452,850,4112.13,279.52,2023-08-31,53
9453,767,399.69,58.46,2021-11-27,45
9454,570,4150.92,625.44,2022-09-25,58
9455,2692,2261.71,873.88,2024-02-24,11
9456,1967,1240.89,593.9,2023-06-21,56
9457,1712,3244.66,103.49,2021-11-17,41
9458,378,2607.58,935.14,2023-06-07,11
9459,2115,312.09,363.23,2021-10-06,54
9460,2634,1667.68,854.41,2024-09-14,5
9461,1576,776.0,609.71,2025-05-25,9
9462,189,3292.72,778.54,2021-11-11,23
9463,968,299.29,561.09,2025-08-08,11
9464,1228,540.41,632.74,2023-06-21,41
9465,114,1173.92,165.28,2022-08-12,39
9466,2544,1576.32,413.43,2024-06-21,3
9467,107,4615.66,681.01,2021-10-07,28
9468,2916,1276.54,771.63,2023-09-02,56
9469,1645,4297.23,66.46,2022-06-30,2
9470,1575,667.13,804.88,2023-07-03,31
9471,651,4657.56,46.88,2022-02-11,45
9472,2366,1259.25,841.13,2021-12-09,12
9473,149,3400.0,776.19,2025-05-06,36
9474,2085,3471.48,259.6,2023-04-06,35
9475,584,766.99,333.05,2022-07-08,0
9476,933,672.97,788.15,2023-10-26,49
9477,2257,3754.05,277.58,2023-05-11,53
9478,2284,4595.36,876.44,2026-06-19,11
9479,2720,4318.34,558.54,2025-06-28,39
9480,584,2514.36,132.84,2025-01-12,34
9481,1920,228.18,343.12,2026-02-14,25
9482,2525,1544.53,953.86,2025-05-30,37
9483,182,2572.81,73.27,2025-07-30,53
9484,1913,2401.05,843.69,2022-01-19,31
9485,891,3916.99,575.72,2025-02-22,25
9486,2926,1269.44,727.77,2026-03-31,33
9487,838,4597.55,564.62,2024-08-29,13
9488,2943,4631.14,856.0,2025-08-02,29
9489,1167,3645.8,180.78,2025-06-26,48
9490,1090,987.42,271.97,2024-07-19,37
9491,990,4665.16,871.4,2024-01-31,2
9492,368,154.14,518.92,2024-02-15,48
9493,2041,1002.56,675.19,2024-06-15,20
9494,1540,248.05,516.59,2023-08-30,25
9495,1442,4332.73,224.71,2023-10-14,18
9496,887,4116.09,768.0,2025-06-21,19
9497,783,4591.86,154.22,2025-08-15,57
9498,1308,3764.85,313.47,2023-12-02,35
9499,1679,1659.61,960.17,2025-03-14,56
9500,1791,2348.18,865.59,2022-03-31,47
9501,2296,1633.51,150.78,2021-09-22,38
9502,2832,4810.47,337.66,2026-01-13,34
9503,2160,3929.94,303.9,2026-01-07,33
9504,883,4505.93,729.44,2021-11-16,44
9505,2055,4588.86,961.4,2021-11-21,43
9506,2249,1193.28,796.47,2024-09-05,56
9507,976,4324.19,449.77,2026-06-24,7
9508,439,3241.91,659.51,2025-02-10,19
9509,2646,2917.9,472.87,2025-11-04,21
9510,2068,304.44,87.95,2024-10-17,26
9511,1035,2215.15,340.62,2025-07-22,51
9512,1279,996.79,215.6,2022-03-25,43
9513,2656,4791.64,687.47,2024-11-28,45
9514,547,3719.62,408.01,2022-02-18,29
9515,1681,3280.65,501.89,2022-05-28,8
9516,2552,1253.24,119.15,2025-09-30,35
9517,2640,1056.8,918.68,2024-01-09,24
9518,2436,2481.5,168.2,2025-02-05,41
9519,1643,186.0,722.59,2022-09-05,30
9520,351,4501.01,730.51,2023-03-07,21
9521,1606,3414.65,935.96,2024-02-04,8
9522,1086,3936.7,534.26,2023-02-22,9
9523,1670,3699.21,910.39,2025-05-22,49
9524,2257,2049.63,321.61,2025-04-25,31
9525,2935,164.46,882.11,2026-05-02,4
9526,1561,4627.31,158.2,2026-03-26,25
9527,442,318.76,294.23,2024-10-23,4
9528,2359,4739.91,488.86,2025-12-10,1
9529,1274,2459.55,930.99,2022-03-16,12
9530,232,959.49,492.73,2023-03-21,47
9531,735,458.72,51.57,2024-11-19,47
9532,1321,1465.16,784.48,2026-03-24,37
9533,1437,450.41,449.27,2022-05-12,44
9534,493,4941.81,336.37,2026-02-08,5
9535,1073,2059.71,480.79,2024-12-10,2
9536,1603,3239.86,622.47,2025-09-18,25
9537,1820,4130.14,143.42,2021-09-05,51
9538,863,1406.0,156.64,2023-03-01,18
9539,2210,3907.22,336.95,2024-03-20,57
9540,1220,3638.37,886.62,2022-04-14,53
9541,2845,1445.06,498.6,2023-06-21,37
9542,1418,1902.75,382.09,2023-05-13,52
9543,2536,3586.76,574.64,2022-04-19,6
9544,2318,1854.54,256.03,2021-09-08,3
9545,292,3146.49,381.33,2021-08-31,49
9546,773,3997.47,115.27,2023-12-16,18
9547,770,825.15,469.99,2022-09-18,47
9548,820,2110.3,583.3,2025-01-01,47
9549,809,1042.6,572.37,2023-08-31,20
9550,1124,2916.34,620.82,2025-09-27,26
9551,475,3779.0,958.68,2025-07-07,13
9552,748,1305.4,955.74,2021-08-22,56
9553,70,518.47,254.64,2023-06-23,33
9554,20,4859.77,702.02,2024-05-11,44
9555,1112,3710.3,962.0,2022-06-17,14
9556,899,644.19,447.08,2024-07-05,23
9557,1230,4493.03,554.49,2024-12-29,56
9558,2366,3143.87,773.06,2023-03-17,28
9559,234,4528.75,669.7,2024-02-28,21
9560,2082,3585.42,737.16,2023-02-03,35
9561,751,4064.25,60.58,2021-11-15,25
9562,653,671.49,369.83,2023-05-08,54
9563,2045,413.05,279.67,2023-08-25,58
9564,1850,1631.15,454.03,2023-12-18,51
9565,2412,3458.72,546.43,2022-02-22,33
9566,1861,3244.86,830.34,2022-03-29,14
9567,105,3421.16,811.52,2023-05-29,38
9568,2285,2353.98,582.82,2023-08-07,1
9569,2773,774.15,379.81,2024-12-28,39
9570,104,1697.7,584.66,2022-05-05,37
9571,364,4931.01,38.96,2021-08-15,9
9572,694,1041.12,681.41,2023-11-11,14
9573,2420,2260.53,189.87,2023-09-08,1
9574,2656,548.02,207.63,2023-10-17,24
9575,1257,841.11,983.58,2026-03-31,11
9576,2910,1418.25,561.68,2023-01-05,24
9577,2278,3018.23,989.42,2022-08-28,27
9578,529,797.86,325.13,2023-11-15,44
