repayment_id,loan_id,principal_paid,interest_paid,payment_date,late_days
9760,171,4736.65,296.38,2026-03-25,51
9761,1947,3228.74,274.6,2026-06-03,37
9762,1592,1969.61,987.98,2026-06-27,30
9763,1269,3626.28,870.75,2026-03-16,52
9764,519,3237.0,829.17,2026-04-18,35
9765,2779,1588.65,827.0,2026-01-30,34
9766,2569,966.92,434.8,2026-04-28,29
9767,1112,2738.56,854.87,2026-05-01,55
9768,1109,4447.12,77.72,2026-03-06,54
9769,277,2846.65,965.13,2026-06-28,35
9770,139,2225.81,964.05,2026-05-26,59
9771,2475,1692.73,643.7,2026-03-27,3
9772,1690,615.09,43.21,2026-05-11,60
9773,2127,3004.75,140.57,2026-04-16,55
9774,2035,3273.51,83.71,2026-06-14,5
9775,1298,841.08,485.07,2026-04-05,50
9776,65,1341.64,167.45,2026-05-26,57
9777,2567,1923.1,510.99,2026-03-15,36
9778,1773,4178.67,419.63,2026-01-18,10
9779,748,493.35,827.51,2026-02-21,0
9780,2576,2624.06,850.49,2026-01-02,21
9781,1867,1151.69,238.57,2026-01-16,11
9782,2685,3675.51,864.11,2026-04-25,22
9783,464,2762.52,886.19,2026-06-22,18
9784,642,4880.94,592.51,2026-04-19,14
9785,3000,3327.82,871.32,2026-01-25,27
9786,1707,1109.39,752.44,2026-01-20,3
9787,415,1840.88,805.87,2026-05-14,38
9788,333,3602.26,549.61,2026-06-18,5
9789,372,3690.87,923.25,2026-01-12,23
9790,2675,2669.5,889.63,2026-05-15,15
9791,1793,3074.16,433.61,2026-03-27,54
9792,2438,777.19,518.17,2026-03-06,41
9793,1912,3750.62,464.88,2026-06-03,12
9794,127,2754.19,898.14,2026-01-31,56
9795,1352,110.99,291.01,2026-01-23,22
9796,2857,3053.43,556.2,2026-04-21,48
9797,184,4052.17,970.74,2026-03-19,40
9798,1513,4450.14,244.08,2026-06-20,19
9799,1293,4934.32,193.86,2026-03-21,8
9800,1826,4941.24,681.28,2026-05-23,53
9801,1552,2075.87,132.82,2026-01-18,35
9802,2922,3723.25,885.03,2026-05-24,4
9803,2423,2885.93,285.46,2026-06-20,3
9804,2241,3954.96,22.59,2026-04-16,56
9805,595,1916.48,341.53,2026-06-18,29
9806,445,308.38,246.43,2026-01-16,32
9807,1066,2538.2,876.55,2026-02-28,37
9808,2597,486.98,895.95,2026-02-17,13
9809,1936,1137.26,413.45,2026-04-20,0
9810,726,4428.54,807.51,2026-05-09,47
9811,2401,1242.0,623.9,2026-03-04,60
9812,720,2966.36,785.2,2026-04-06,16
9813,576,2471.31,638.38,2026-01-03,1
9814,893,4763.66,919.89,2026-05-22,13
9815,1015,3978.63,193.37,2026-03-11,21
9816,2372,1699.35,511.21,2026-01-11,13
9817,1474,792.62,675.61,2026-03-30,23
9818,4,1695.32,914.17,2026-05-30,32
9819,1254,566.18,812.05,2026-04-15,48
9820,2070,4068.72,996.95,2026-03-06,19
9821,221,4315.88,164.77,2026-01-08,24
9822,2276,1214.84,539.14,2026-06-17,8
9823,2106,2400.52,586.99,2026-02-03,48
9824,226,2655.94,553.0,2026-03-22,6
9825,310,4407.9,95.8,2026-01-06,48
9826,1291,844.76,399.0,2026-02-06,42
9827,1170,4996.73,324.69,2026-06-03,56
9828,1720,1428.43,89.5,2026-06-27,9
9829,85,1414.47,160.92,2026-05-15,1
9830,2199,2460.58,364.28,2026-02-14,47
9831,2758,4317.69,741.49,2026-06-13,9
9832,789,817.19,150.76,2026-02-26,16
9833,2843,2866.54,279.59,2026-04-30,48
9834,1060,1335.98,307.65,2026-06-03,22
9835,2263,578.47,942.07,2026-03-02,20
9836,991,3119.99,882.19,2026-06-19,14
9837,1559,1881.4,333.31,2026-01-14,33
9838,440,147.33,607.5,2026-01-04,42
9839,1847,4161.11,663.9,2026-02-10,38
9840,41,923.59,755.47,2026-03-17,40
9841,2873,702.12,64.74,2026-04-14,17
9842,1986,2802.64,645.41,2026-06-20,48
9843,1573,109.94,614.79,2026-02-27,18
9844,2656,1456.12,175.96,2026-01-30,53
9845,929,3294.87,20.81,2026-04-01,24
9846,1981,4645.03,23.14,2026-01-26,51
9847,773,1690.92,720.88,2026-06-16,38
9848,2482,1904.78,883.93,2026-06-12,13
9849,2941,807.63,393.33,2026-06-27,47
9850,2798,629.4,637.48,2026-02-22,48
9851,2729,2234.21,152.11,2026-05-08,19
9852,69,4770.45,166.96,2026-04-06,22
9853,633,1467.72,422.37,2026-06-09,51
9854,2950,4194.97,192.49,2026-06-05,52
9855,791,1112.67,622.35,2026-01-24,19
9856,221,2211.64,174.82,2026-02-01,16
9857,1539,2201.19,459.02,2026-01-28,13
9858,2537,4696.72,127.4,2026-02-20,26
9859,1754,1883.44,543.46,2026-01-07,44
9860,752,868.98,633.67,2026-05-05,60
9861,2993,2746.78,546.91,2026-03-26,25
9862,1259,3086.11,239.68,2026-01-08,53
9863,1398,1103.81,373.67,2026-04-23,50
9864,2778,4440.39,338.59,2026-03-06,58
9865,2678,4024.19,925.84,2026-01-19,18
9866,2835,1356.25,255.48,2026-05-03,9
9867,2322,3369.52,490.76,2026-05-06,23
9868,5,1281.05,650.19,2026-02-16,58
9869,2825,750.97,741.29,2026-04-22,15
9870,961,4532.55,660.8,2026-02-23,23
9871,1913,411.28,117.44,2026-06-05,43
9872,1931,1280.37,816.85,2026-02-09,26
9873,2838,3284.63,532.0,2026-02-27,15
9874,1096,1808.01,493.61,2026-01-08,29
9875,509,2815.01,730.35,2026-03-28,29
9876,1866,705.99,461.49,2026-05-25,7
9877,1968,4065.83,205.11,2026-02-11,34
9878,105,1860.09,735.85,2026-04-13,39
9879,812,1656.89,199.96,2026-03-31,12
9880,2816,450.81,414.05,2026-05-21,34
9881,1769,899.97,187.36,2026-01-05,41
9882,1124,2058.03,179.62,2026-03-01,50
9883,1504,4952.85,837.96,2026-06-07,42
9884,51,2318.64,427.49,2026-05-22,28
9885,1582,2664.76,605.61,2026-04-19,31
9886,2805,4806.77,566.18,2026-01-23,26
9887,2671,874.25,388.95,2026-01-18,14
9888,1168,4412.46,729.88,2026-05-13,47
9889,2375,4784.05,358.16,2026-04-10,6
9890,1082,2555.47,530.67,2026-04-06,7
9891,2953,4772.72,591.32,2026-01-23,34
9892,1839,2341.0,793.49,2026-05-24,33
9893,2652,4721.66,303.34,2026-05-15,0
9894,2395,3815.36,203.28,2026-03-31,57
9895,1043,2155.92,432.48,2026-01-03,38
9896,2941,2331.51,783.35,2026-03-05,16
9897,167,4148.02,244.77,2026-01-28,39
9898,1430,497.24,706.38,2026-02-13,40
9899,2989,295.67,595.92,2026-04-30,25
9900,1321,2959.32,379.15,2026-03-31,54
9901,35,1622.96,95.91,2026-04-29,19
9902,560,913.26,527.96,2026-04-09,46
9903,2369,1139.0,784.64,2026-04-10,5
9904,2463,2647.78,421.91,2026-02-19,33
9905,1977,4079.88,126.81,2026-01-14,59
9906,931,3061.59,331.59,2026-06-22,28
9907,194,4407.19,610.43,2026-05-19,36
9908,1571,1237.44,729.34,2026-01-16,15
9909,620,2781.02,518.33,2026-06-24,18
9910,1165,4759.9,741.22,2026-02-28,24
9911,326,4455.37,139.88,2026-05-21,49
9912,378,447.36,127.82,2026-03-14,30
9913,2639,2099.74,255.08,2026-05-17,25
9914,1019,187.0,573.9,2026-02-24,42
9915,1299,2280.2,908.04,2026-01-25,52
9916,2373,4063.09,192.45,2026-02-21,31
9917,319,377.59,994.2,2026-06-19,54
9918,1829,3396.99,400.34,2026-05-05,20
9919,1558,3648.78,876.84,2026-01-16,24
9920,1295,983.28,936.78,2026-04-06,52
9921,2728,2764.47,901.59,2026-03-22,46
9922,2541,481.55,649.69,2026-03-19,11
9923,894,290.11,162.92,2026-02-02,49
9924,1461,4772.23,617.72,2026-01-18,13
9925,2397,1689.55,511.26,2026-05-10,38
9926,1194,1508.11,555.87,2026-01-14,54
9927,2362,1920.15,585.27,2026-04-07,54
9928,2719,2920.29,20.16,2026-05-24,55
9929,2343,1862.68,608.64,2026-06-16,36
9930,1932,4407.15,915.55,2026-05-24,23
9931,1981,1357.57,28.99,2026-06-12,45
9932,2028,1466.64,615.39,2026-06-13,18
9933,2689,3910.24,416.39,2026-03-17,52
9934,632,2975.83,98.4,2026-01-26,48
9935,1232,1746.01,497.54,2026-05-17,8
9936,1397,4587.11,473.03,2026-02-03,10
9937,1527,785.29,150.49,2026-04-04,14
9938,1495,640.63,563.94,2026-04-17,21
9939,12,1205.15,273.22,2026-01-16,49
9940,2621,4303.8,271.09,2026-05-07,9
9941,1520,3915.67,255.61,2026-06-28,5
9942,1484,4153.44,312.74,2026-04-01,38
9943,980,1180.59,467.83,2026-06-26,42
9944,1295,4350.92,454.4,2026-05-12,56
9945,1145,3106.06,774.79,2026-02-06,60
9946,46,1030.1,561.7,2026-03-04,42
9947,1542,4454.61,58.14,2026-01-06,30
9948,1613,269.39,462.65,2026-03-23,36
9949,2958,2799.28,220.87,2026-04-24,5
9950,1110,765.5,947.63,2026-01-31,49
9951,1230,313.19,365.18,2026-06-22,20
9952,2069,4387.07,473.18,2026-05-21,27
9953,20,365.18,345.17,2026-04-25,42
9954,2407,621.37,726.93,2026-01-29,10
9955,323,3060.13,405.86,2026-03-02,54
9956,1985,1540.18,243.27,2026-05-22,57
9957,2533,3399.01,831.44,2026-03-06,21
9958,1520,4360.86,520.71,2026-01-20,16
9959,2434,4631.64,601.6,2026-01-10,29
9960,1023,1309.44,155.22,2026-06-04,39
9961,2061,1783.28,499.69,2026-04-19,10
9962,566,3826.0,897.24,2026-04-08,20
9963,318,2443.99,975.64,2026-05-24,26
9964,2725,2193.39,559.12,2026-04-10,4
9965,931,3421.75,672.47,2026-03-20,3
9966,1557,1321.4,108.38,2026-01-01,52
9967,558,3081.01,894.04,2026-06-16,22
9968,270,4931.86,721.02,2026-06-17,55
9969,355,1746.54,231.97,2026-04-08,9
9970,2889,313.54,641.42,2026-05-16,44
9971,2483,1061.85,379.09,2026-01-16,42
9972,1770,2428.89,364.33,2026-05-26,13
9973,915,2812.57,288.14,2026-01-18,15
9974,851,4005.39,770.77,2026-01-22,60
9975,2094,2728.61,330.4,2026-06-06,37
9976,666,2758.49,928.53,2026-03-09,42
9977,1026,1626.21,813.36,2026-02-02,39
9978,1518,2323.47,802.79,2026-02-28,3
9979,1447,2873.08,56.85,2026-02-09,32
9980,2523,4789.38,79.93,2026-02-01,18
9981,196,3149.49,763.13,2026-04-12,22
9982,1739,1247.53,866.7,2026-05-27,24
9983,1182,3649.92,972.86,2026-02-09,54
9984,1162,1792.42,633.69,2026-03-17,16
9985,2589,3597.79,611.96,2026-06-08,31
9986,2667,1769.28,93.09,2026-01-11,45
9987,213,2182.46,311.77,2026-05-11,39
9988,2898,959.83,441.65,2026-06-23,40
9989,1481,2590.42,325.81,2026-02-18,40
9990,1046,3234.16,797.43,2026-05-07,48
9991,858,3130.87,736.85,2026-06-06,26
9992,2041,274.67,521.03,2026-04-04,58
9993,1033,1242.64,320.25,2026-01-14,47
9994,107,1371.95,619.65,2026-03-16,19
9995,2400,1418.11,109.5,2026-02-12,2
9996,630,491.66,551.36,2026-02-05,57
9997,2626,2171.78,433.69,2026-04-18,17
9998,179,1687.41,520.66,2026-04-24,50
9999,2226,2796.23,656.62,2026-05-11,46
10000,1137,3297.85,398.14,2026-03-29,34
10001,1096,3510.23,630.43,2026-05-10,59
10002,24,1761.99,376.89,2026-01-19,10
10003,2613,4444.56,473.31,2026-05-01,23
10004,827,1228.23,202.81,2026-05-30,27
10005,1860,2911.93,517.46,2026-03-17,6
10006,1456,1949.07,767.57,2026-03-29,2
10007,765,3422.33,57.07,2026-03-25,9
10008,2486,2046.34,210.26,2026-06-12,58
10009,1263,3446.79,320.18,2026-06-07,58
10010,2568,1920.33,888.6,2026-04-18,26
10011,345,248.8,55.99,2026-03-19,48
10012,2667,3856.83,721.07,2026-05-08,13
10013,2435,3504.76,392.7,2026-04-09,11
10014,1370,2843.46,751.69,2026-03-13,36
10015,646,4966.61,376.18,2026-02-22,16
10016,1252,2484.07,983.89,2026-05-03,35
10017,730,4785.16,794.61,2026-01-02,50
10018,1291,1922.71,742.85,2026-02-09,39
10019,631,1698.02,261.82,2026-02-23,44
10020,1887,4933.47,734.99,2026-03-20,44
10021,1545,4111.22,842.18,2026-02-24,37
10022,1448,1318.44,905.37,2026-05-13,33
10023,2644,1827.4,742.25,2026-03-06,8
10024,2498,189.41,866.2,2026-01-03,7
10025,1883,169.57,935.39,2026-02-06,26
10026,1191,4398.78,199.66,2026-03-29,0
10027,1072,2614.67,827.28,2026-05-20,33
10028,141,3097.69,72.84,2026-06-19,29
10029,1470,1557.59,748.64,2026-03-21,20
10030,2117,262.24,508.62,2026-01-29,58
10031,1946,641.14,153.9,2026-04-03,24
10032,293,1742.13,766.65,2026-01-12,2
10033,1247,2150.11,400.61,2026-06-17,47
10034,1741,4499.51,264.94,2026-05-03,36
10035,2531,705.8,287.96,2026-05-01,48
10036,2542,4495.65,791.42,2026-06-28,32
10037,2868,2029.95,82.42,2026-05-06,23
10038,1625,987.1,369.6,2026-04-09,48
10039,1186,990.81,204.51,2026-06-23,27
10040,262,4375.67,691.6,2026-06-15,52
10041,2100,3861.64,97.15,2026-05-24,36
10042,187,2765.45,949.65,2026-03-13,43
10043,1581,1509.32,737.45,2026-02-07,42
10044,2226,2871.89,22.05,2026-05-05,38
10045,250,3469.25,594.72,2026-05-23,7
10046,896,2882.76,588.37,2026-02-09,38
10047,182,4145.39,285.11,2026-01-27,53
10048,2708,3023.16,761.19,2026-05-25,13
10049,1657,4289.12,75.47,2026-04-06,39
10050,411,2884.11,208.24,2026-03-17,5
10051,478,2943.39,547.84,2026-05-29,46
10052,1277,2806.63,718.33,2026-05-01,57
10053,1020,2529.63,322.93,2026-06-18,52
10054,2011,2155.19,720.56,2026-02-01,16
10055,2607,2013.99,677.12,2026-02-21,0
10056,1294,3251.0,991.1,2026-05-18,12
10057,1744,1770.66,355.24,2026-06-06,45
10058,70,2372.43,846.16,2026-05-05,41
10059,2403,3411.62,614.66,2026-05-03,3
10060,308,4280.4,156.12,2026-04-20,26
10061,451,4693.99,102.98,2026-04-05,48
10062,661,4027.12,275.27,2026-04-30,12
10063,2128,525.78,956.21,2026-06-24,0
10064,406,1134.72,61.62,2026-01-20,28
10065,1476,3352.8,398.1,2026-05-18,0
10066,2411,4357.14,637.02,2026-02-28,32
10067,1700,4294.92,938.6,2026-05-21,32
10068,219,4849.02,85.27,2026-02-11,54
10069,552,1005.23,681.5,2026-04-25,3
10070,2142,3580.77,612.39,2026-03-14,4
10071,1756,175.09,972.76,2026-05-21,24
10072,1063,696.05,98.5,2026-05-24,3
10073,1287,2803.71,49.7,2026-04-23,14
10074,1412,3353.38,982.04,2026-03-20,53
10075,335,2374.58,175.53,2026-02-25,18
10076,2380,2415.98,408.05,2026-02-24,39
10077,2538,2483.25,271.63,2026-01-02,59
10078,2179,764.56,776.76,2026-06-12,28
10079,2966,4822.74,597.6,2026-03-07,60
10080,659,1716.13,809.29,2026-01-16,13
10081,1681,668.47,512.1,2026-02-20,54
10082,1263,956.47,407.68,2026-04-29,20
10083,2272,1202.4,768.41,2026-04-21,42
10084,2838,1178.94,113.79,2026-01-04,43
10085,1663,4039.77,701.86,2026-03-13,21
10086,1033,1561.23,231.43,2026-03-22,13
10087,555,4281.0,373.24,2026-06-05,18
10088,1074,3777.22,91.42,2026-05-10,23
10089,2759,3607.53,368.98,2026-06-04,15
10090,351,3751.22,521.36,2026-02-22,59
10091,1913,4555.44,638.23,2026-04-04,22
10092,179,3919.65,413.27,2026-04-14,38
10093,821,2900.53,748.12,2026-05-19,54
10094,745,1608.57,903.34,2026-03-23,8
10095,1034,121.91,603.12,2026-04-27,25
10096,952,3545.62,141.6,2026-05-12,23
10097,2201,4227.37,360.8,2026-06-18,59
10098,926,3340.53,251.52,2026-04-24,23
10099,1440,2566.1,360.87,2026-03-18,22
10100,2212,4798.98,284.06,2026-03-06,1
10101,889,886.93,791.34,2026-04-28,4
10102,2538,435.42,558.16,2026-02-08,17
10103,2954,3294.95,920.26,2026-03-11,14
10104,2127,4404.45,841.63,2026-03-18,9
10105,1602,2763.93,371.43,2026-02-03,3
10106,1991,3351.39,690.38,2026-02-04,37
10107,2257,1668.08,829.85,2026-02-01,16
10108,2744,3933.83,193.12,2026-05-28,30
10109,1819,4362.09,234.93,2026-05-24,30
10110,2605,1184.09,759.45,2026-02-14,40
10111,1730,3969.49,258.08,2026-06-06,60
10112,2044,4660.75,608.54,2026-01-02,21
10113,772,4120.33,22.83,2026-06-22,27
10114,2069,3727.3,478.56,2026-05-05,1
10115,2364,3313.67,110.39,2026-03-22,47
10116,225,330.08,424.08,2026-04-08,6
10117,580,3740.09,551.98,2026-03-02,24
10118,1551,1647.42,135.7,2026-01-23,26
10119,1818,3190.83,228.84,2026-01-11,19
10120,2520,865.44,482.86,2026-05-21,45
10121,27,2334.18,761.72,2026-02-16,7
10122,2171,602.88,427.95,2026-02-08,0
10123,2958,614.66,542.24,2026-03-26,29
10124,1305,1708.7,612.8,2026-02-04,9
10125,997,576.03,579.28,2026-01-01,15
10126,2109,2984.65,474.26,2026-04-15,21
10127,1121,3460.59,160.7,2026-03-27,19
10128,491,4701.07,780.66,2026-06-01,26
10129,1164,4995.53,819.97,2026-02-23,55
10130,407,1288.1,76.47,2026-01-10,4
10131,2710,1318.15,796.7,2026-02-19,42
10132,2411,2418.49,971.34,2026-03-07,13
10133,812,324.84,139.87,2026-04-03,28
10134,1080,2820.0,358.69,2026-05-23,48
10135,1982,149.98,852.38,2026-02-17,4
10136,1626,2955.93,559.87,2026-05-09,11
10137,2910,1144.8,392.1,2026-05-19,19
10138,1443,3526.59,193.37,2026-03-30,6
10139,1049,1255.54,942.39,2026-01-19,19
10140,2799,2193.62,264.49,2026-06-04,30
10141,2230,4372.29,683.99,2026-06-15,55
10142,1762,470.45,663.98,2026-01-03,11
10143,1561,2613.73,660.72,2026-04-23,22
10144,431,474.71,23.65,2026-01-16,1
10145,1297,2540.26,23.04,2026-03-15,4
10146,2301,742.03,393.84,2026-02-10,16
10147,1898,3546.42,20.51,2026-03-29,59
10148,795,3213.48,503.86,2026-06-17,8
10149,1409,3581.77,66.14,2026-05-24,0
10150,199,1963.0,389.22,2026-01-20,36
10151,2063,2334.15,137.69,2026-05-01,27
10152,2590,1649.19,76.44,2026-03-28,13
10153,7,3587.02,827.36,2026-06-14,58
10154,994,877.26,899.29,2026-03-02,45
10155,174,4123.94,909.67,2026-05-09,59
10156,38,3194.67,314.82,2026-05-21,49
10157,1333,2528.29,691.04,2026-01-01,12
10158,2887,3167.95,829.09,2026-02-23,33
10159,1841,3673.54,557.84,2026-06-10,43
10160,422,868.0,554.08,2026-03-05,14
10161,2109,4588.45,426.94,2026-04-08,36
10162,2680,752.82,187.42,2026-06-03,18
10163,1392,3522.89,859.05,2026-06-22,3
10164,1088,2313.24,436.62,2026-05-04,53
10165,373,3638.98,330.92,2026-05-14,54
10166,1834,4837.25,605.09,2026-01-17,29
10167,1211,201.99,721.36,2026-01-08,31
10168,452,3379.13,595.62,2026-02-28,24
10169,510,2759.09,366.63,2026-03-13,3
10170,1362,3109.61,865.64,2026-06-25,32
10171,1397,4647.25,299.18,2026-03-08,32
10172,2194,965.9,271.22,2026-06-19,59
10173,1977,1751.29,794.47,2026-04-10,21
10174,502,1316.68,262.52,2026-05-31,49
10175,821,2756.62,375.65,2026-05-23,27
10176,642,301.49,936.4,2026-01-10,39
10177,1476,1879.46,349.2,2026-06-21,13
10178,2004,4911.74,192.41,2026-03-29,47
10179,806,2690.15,524.59,2026-05-14,12
10180,37,2343.62,725.02,2026-06-28,54
10181,2939,2651.56,231.09,2026-01-14,41
10182,421,3917.18,20.01,2026-01-26,35
10183,1527,2812.2,311.38,2026-01-02,37
10184,2301,411.48,801.23,2026-05-31,27
10185,941,3877.42,585.34,2026-04-20,29
10186,405,3803.66,135.4,2026-01-30,14
10187,2240,4261.52,581.19,2026-04-26,18
10188,1897,2236.09,768.87,2026-06-10,34
10189,2037,1978.36,509.38,2026-05-09,43
10190,303,1209.15,402.02,2026-04-11,2
10191,1358,3581.77,592.97,2026-06-09,40
10192,646,3886.1,419.7,2026-01-21,27
10193,1880,2976.19,179.73,2026-02-27,16
10194,2416,1196.13,773.05,2026-03-08,49
10195,2877,675.49,260.48,2026-04-09,33
10196,1700,1092.2,787.2,2026-03-08,37
10197,1625,2631.54,766.17,2026-04-11,2
10198,1818,4559.84,91.63,2026-06-23,33
10199,555,2281.22,609.5,2026-01-18,56
10200,2685,208.54,620.3,2026-02-03,32
10201,418,4195.38,191.73,2026-05-07,18
10202,488,1863.16,529.17,2026-06-15,53
10203,2470,2835.15,859.36,2026-05-12,22
10204,401,4430.02,690.23,2026-03-08,45
10205,551,1833.01,565.65,2026-03-23,43
10206,873,1066.1,114.84,2026-02-09,17
10207,2758,4281.1,477.84,2026-01-16,10
10208,1195,552.04,434.21,2026-02-18,4
10209,1491,2466.78,91.95,2026-01-06,58
10210,2618,1975.04,880.61,2026-02-16,34
10211,845,1623.05,995.37,2026-02-01,60
10212,1969,1377.45,688.21,2026-04-20,52
10213,2804,3906.98,900.1,2026-02-17,27
10214,2135,687.16,979.16,2026-04-29,41
10215,465,468.45,756.89,2026-03-22,29
10216,1829,2129.69,522.45,2026-05-02,6
10217,237,4028.15,87.42,2026-03-24,11
10218,42,1500.5,298.15,2026-04-17,37
10219,681,1989.79,262.85,2026-04-25,38
10220,2355,352.32,531.75,2026-03-31,15
10221,2906,4202.35,848.64,2026-02-28,24
10222,736,4166.84,640.05,2026-03-25,21
10223,2409,1410.32,859.04,2026-01-11,18
10224,1477,2724.21,625.34,2026-01-25,23
10225,361,3133.21,215.51,2026-04-14,25
10226,2078,4470.83,772.44,2026-01-21,15
10227,1517,2633.08,511.03,2026-02-10,3
10228,2416,4535.4,64.41,2026-05-01,31
10229,2849,1805.49,860.02,2026-04-07,14
10230,16,1329.15,708.92,2026-05-28,30
10231,662,626.72,861.64,2026-04-28,52
10232,400,2364.78,323.41,2026-02-12,55
10233,1329,2093.75,564.73,2026-02-27,0
10234,2798,199.92,329.02,2026-02-23,23
10235,2998,4791.67,122.85,2026-03-20,17
10236,1591,4136.53,65.27,2026-04-01,32
10237,354,1389.59,98.56,2026-04-29,27
10238,2279,203.91,494.5,2026-06-28,47
10239,2865,1952.17,163.96,2026-06-10,44
10240,1538,3712.34,704.57,2026-01-18,41
10241,2824,837.36,866.54,2026-05-15,8
10242,178,4957.59,734.68,2026-01-25,44
10243,384,1240.58,685.72,2026-02-17,38
10244,1314,3550.43,634.63,2026-04-07,50
10245,1175,3134.44,366.35,2026-04-08,56
10246,406,3973.51,942.03,2026-04-21,29
10247,2935,2443.72,592.4,2026-01-29,54
10248,581,4348.51,237.23,2026-01-21,38
10249,2931,205.7,287.02,2026-03-12,2
10250,1790,3786.05,819.69,2026-03-14,59
10251,70,864.42,413.88,2026-03-22,20
10252,795,4601.86,862.83,2026-02-16,11
10253,2782,1995.44,889.66,2026-02-22,29
10254,967,3536.8,943.72,2026-04-01,26
10255,196,4166.38,929.9,2026-06-08,21
10256,1290,3563.93,110.15,2026-03-21,16
10257,2346,3382.56,98.93,2026-03-21,18
10258,207,2047.75,709.23,2026-01-03,18
10259,1550,3754.26,971.73,2026-05-02,46
10260,1929,3484.43,345.4,2026-05-14,35
10261,1366,1520.71,683.68,2026-01-11,9
10262,2035,3476.04,335.07,2026-01-16,49
10263,77,4187.9,408.78,2026-05-29,56
10264,304,1771.81,961.07,2026-05-02,17
10265,1424,3964.02,887.97,2026-02-01,53
10266,2397,2330.51,982.11,2026-01-24,5
10267,321,246.53,539.08,2026-02-27,60
10268,2046,3071.49,927.2,2026-02-28,20
10269,185,2278.55,121.64,2026-03-24,2
10270,2277,2291.73,764.54,2026-05-14,44
10271,2215,1281.71,631.64,2026-02-04,55
10272,107,4053.3,69.33,2026-04-13,12
10273,267,3699.14,134.15,2026-02-19,32
10274,403,636.63,478.5,2026-02-21,9
10275,1192,1610.19,860.59,2026-06-06,60
10276,1266,4637.61,956.42,2026-05-25,16
10277,1151,4238.39,531.58,2026-03-08,16
10278,1462,2404.92,164.56,2026-05-26,5
10279,300,2805.12,820.7,2026-02-08,9
10280,724,4007.87,831.13,2026-02-15,6
10281,30,4677.87,476.69,2026-02-02,15
10282,1657,4934.26,180.56,2026-02-03,11
10283,1370,4864.53,77.97,2026-05-18,20
10284,2361,3350.92,741.4,2026-01-27,10
10285,1909,3685.32,120.02,2026-04-05,33
10286,1511,326.48,419.15,2026-01-21,41
10287,422,1737.67,40.16,2026-05-24,16
10288,2914,1647.1,742.14,2026-06-20,30
10289,1824,2628.41,912.69,2026-05-12,57
10290,38,418.38,566.74,2026-02-20,21
10291,2587,2686.98,492.57,2026-05-13,10
10292,1298,3857.93,850.47,2026-06-02,59
10293,2246,3518.94,322.68,2026-03-20,36
10294,1093,449.84,905.13,2026-03-09,1
10295,2134,4623.96,207.44,2026-01-06,36
10296,185,1806.43,619.75,2026-03-14,31
10297,625,3504.56,776.55,2026-06-21,49
10298,20,304.66,482.68,2026-03-11,38
10299,1887,497.61,696.4,2026-04-05,31
10300,1143,3982.21,485.5,2026-02-09,1
10301,2637,4657.82,154.92,2026-06-16,55
10302,2824,2605.54,410.43,2026-05-07,55
10303,1721,1092.72,883.61,2026-03-22,23
10304,1707,909.79,697.36,2026-04-02,57
10305,1202,4753.72,261.46,2026-01-02,23
10306,2031,2721.1,993.46,2026-01-08,39
10307,1977,3697.82,531.81,2026-02-15,2
10308,2178,2797.41,303.07,2026-03-30,23
10309,1521,4751.78,642.49,2026-04-01,52
10310,704,574.65,937.61,2026-03-23,29
10311,1965,4113.25,978.65,2026-03-21,53
10312,1189,2101.27,391.19,2026-03-05,53
10313,1520,4811.94,731.87,2026-03-12,49
10314,1393,1857.57,166.24,2026-04-16,16
10315,495,4379.36,972.03,2026-01-29,34
10316,813,1577.18,391.23,2026-05-22,16
10317,290,4626.21,700.09,2026-03-31,46
10318,630,3900.14,678.1,2026-06-03,33
10319,231,3560.23,652.86,2026-03-23,3
10320,434,4674.14,730.38,2026-04-19,5
10321,1805,2737.84,231.09,2026-05-08,55
10322,1681,388.8,274.53,2026-04-02,33
10323,2892,3656.56,274.05,2026-03-11,52
10324,1290,3918.01,913.65,2026-05-05,20
10325,1799,813.74,567.51,2026-01-14,5
10326,312,4876.59,227.94,2026-03-30,22
10327,465,401.28,891.87,2026-02-15,41
10328,7,2589.29,175.11,2026-03-31,49
10329,726,580.58,202.11,2026-03-07,8
10330,1119,2968.53,960.31,2026-04-14,19
10331,1285,1457.56,291.86,2026-03-21,25
10332,623,2846.97,618.34,2026-05-17,2
10333,903,1586.37,640.25,2026-04-18,28
10334,1231,988.07,56.89,2026-05-16,40
10335,91,4419.74,33.58,2026-03-25,14
10336,989,4406.91,157.66,2026-04-18,2
10337,2298,3278.92,86.87,2026-04-26,37
10338,869,4367.07,432.79,2026-06-25,56
10339,1521,4441.92,981.92,2026-01-08,18
10340,862,3124.69,682.05,2026-01-17,51
10341,2017,3066.51,440.11,2026-03-10,26
10342,2372,336.92,603.08,2026-03-18,46
10343,1613,2597.99,985.01,2026-03-05,8
10344,1930,4054.68,438.36,2026-05-08,29
10345,467,471.12,248.36,2026-03-15,10
10346,2020,2985.27,439.09,2026-01-22,57
10347,868,1012.08,971.57,2026-03-01,17
10348,1449,4389.79,732.32,2026-06-07,4
10349,958,4972.25,777.83,2026-05-28,24
10350,723,893.84,83.73,2026-01-16,4
10351,2497,2905.05,238.12,2026-04-12,42
10352,817,1536.77,843.37,2026-01-17,49
10353,2423,4674.0,173.26,2026-02-02,40
