transaction_id,from_account_id,to_account_id,amount,transaction_type,channel,status,timestamp
29234,14756,612,3173.89,Deposit,ATM,FAILED,2026-01-20 22:55:19
29235,10573,12801,8463.85,Withdrawal,POS,FAILED,2026-04-03 10:45:40
29236,2505,3606,3959.67,Withdrawal,POS,FAILED,2026-03-06 06:56:35
29237,7031,4819,331.9,Transfer,Internet Banking,FAILED,2026-02-17 22:01:29
29238,13149,656,6187.72,Transfer,Mobile,SUCCESS,2026-05-31 22:16:34
29239,6251,14552,1470.05,Transfer,ATM,SUCCESS,2026-05-02 05:40:41
29240,4982,14217,2501.87,Withdrawal,ATM,SUCCESS,2026-02-15 04:51:15
29241,8881,9819,9930.7,Transfer,POS,SUCCESS,2026-05-13 14:09:48
29242,238,8625,492.45,Withdrawal,Mobile,SUCCESS,2026-06-09 08:51:27
29243,14247,2579,7851.21,Transfer,Internet Banking,FAILED,2026-04-14 22:41:14
29244,876,9677,897.1,Transfer,POS,SUCCESS,2026-04-18 03:06:08
29245,11128,11216,1736.68,Transfer,Internet Banking,FAILED,2026-03-25 20:48:30
29246,8575,1718,5166.24,Deposit,ATM,SUCCESS,2026-06-01 09:19:52
29247,1416,8908,9013.29,Transfer,ATM,SUCCESS,2026-03-25 15:09:07
29248,12887,3401,1047.94,Transfer,Mobile,SUCCESS,2026-06-27 09:29:03
29249,9051,5955,378.29,Withdrawal,ATM,FAILED,2026-05-14 04:30:15
29250,10120,4324,3857.77,Deposit,Internet Banking,FAILED,2026-05-06 08:12:40
29251,8,6609,6959.18,Withdrawal,POS,SUCCESS,2026-01-15 01:45:36
29252,8082,7021,9763.51,Withdrawal,Internet Banking,FAILED,2026-03-29 02:20:38
29253,3149,12931,9442.79,Deposit,POS,SUCCESS,2026-03-27 00:01:14
29254,2768,14267,2791.92,Deposit,Mobile,FAILED,2026-06-07 11:41:48
29255,2238,10499,3250.32,Transfer,Internet Banking,SUCCESS,2026-04-26 03:37:14
29256,5750,5225,519.74,Deposit,POS,SUCCESS,2026-04-03 23:57:03
29257,14325,9118,3413.93,Deposit,POS,FAILED,2026-02-25 06:41:32
29258,13409,10979,7405.08,Deposit,Mobile,SUCCESS,2026-06-17 14:25:03
29259,13161,12740,9081.44,Withdrawal,POS,FAILED,2026-04-25 10:38:40
29260,1719,12136,1353.41,Transfer,ATM,SUCCESS,2026-04-23 10:16:45
29261,14744,5319,4508.47,Transfer,ATM,SUCCESS,2026-04-08 23:18:10
29262,13867,8830,2815.0,Withdrawal,Mobile,SUCCESS,2026-06-08 05:24:17
29263,4519,1434,1991.65,Withdrawal,Internet Banking,FAILED,2026-03-09 04:46:13
29264,14633,14184,4430.38,Deposit,Internet Banking,FAILED,2026-05-29 09:19:29
29265,13220,2790,7833.42,Deposit,ATM,SUCCESS,2026-03-03 11:41:29
29266,2117,2609,439.04,Withdrawal,POS,FAILED,2026-04-03 15:47:50
29267,2991,12736,2841.18,Deposit,Mobile,SUCCESS,2026-03-04 21:42:41
29268,1776,3576,3428.91,Withdrawal,Internet Banking,SUCCESS,2026-01-28 08:14:23
29269,1580,2622,87.08,Withdrawal,POS,FAILED,2026-05-25 12:18:56
29270,9184,12577,8737.52,Deposit,POS,SUCCESS,2026-03-02 20:40:00
29271,8233,14145,2948.97,Withdrawal,ATM,SUCCESS,2026-01-29 22:41:52
29272,6486,4347,9669.47,Deposit,Internet Banking,SUCCESS,2026-04-09 08:39:38
29273,14035,13620,5158.76,Deposit,POS,FAILED,2026-02-04 19:44:49
29274,1003,12554,6363.96,Transfer,ATM,SUCCESS,2026-06-23 08:48:40
29275,11681,14353,5660.98,Deposit,Internet Banking,SUCCESS,2026-01-12 13:52:02
29276,11296,6138,7048.26,Transfer,ATM,SUCCESS,2026-05-24 19:01:31
29277,13121,4105,5678.6,Deposit,POS,FAILED,2026-06-10 04:54:24
29278,1910,4362,7952.79,Transfer,ATM,SUCCESS,2026-05-01 09:43:00
29279,9996,3057,2502.16,Deposit,POS,FAILED,2026-05-12 05:08:44
29280,11914,12279,5983.25,Transfer,POS,FAILED,2026-02-23 11:13:21
29281,8188,11726,302.54,Transfer,Mobile,FAILED,2026-01-03 19:15:28
29282,12180,8464,6840.86,Transfer,ATM,FAILED,2026-01-08 12:15:14
29283,1514,2490,7969.37,Withdrawal,ATM,SUCCESS,2026-04-06 21:40:06
29284,13849,13686,9803.46,Deposit,Mobile,FAILED,2026-05-06 22:06:52
29285,5282,10770,4719.65,Withdrawal,Internet Banking,SUCCESS,2026-06-22 13:39:49
29286,437,3756,2653.79,Deposit,Internet Banking,FAILED,2026-02-10 01:15:32
29287,12900,8181,1384.45,Deposit,ATM,SUCCESS,2026-06-04 07:25:35
29288,6621,2339,2773.85,Deposit,ATM,FAILED,2026-06-15 00:41:22
29289,7466,1921,5597.72,Withdrawal,POS,SUCCESS,2026-03-02 13:10:13
29290,10764,2194,8668.83,Transfer,Internet Banking,SUCCESS,2026-01-06 13:50:15
29291,6765,7269,241.29,Transfer,POS,FAILED,2026-01-19 23:28:51
29292,11546,3831,7375.04,Withdrawal,POS,FAILED,2026-02-11 16:42:28
29293,1419,5707,582.78,Deposit,POS,FAILED,2026-01-04 08:45:38
29294,14268,1952,9149.35,Transfer,Mobile,SUCCESS,2026-02-03 12:13:51
29295,577,7180,8940.49,Transfer,POS,SUCCESS,2026-01-22 07:03:53
29296,3325,3816,460.73,Withdrawal,Mobile,FAILED,2026-04-20 04:38:37
29297,7173,5175,9112.25,Deposit,Internet Banking,FAILED,2026-05-19 19:46:31
29298,6532,5349,3181.81,Withdrawal,Internet Banking,FAILED,2026-03-16 22:05:21
29299,7281,8883,3060.22,Deposit,POS,SUCCESS,2026-02-08 13:53:18
29300,1714,9434,8407.5,Deposit,Internet Banking,SUCCESS,2026-02-13 01:43:40
29301,3162,5742,2496.98,Deposit,Mobile,SUCCESS,2026-02-10 14:47:22
29302,8904,688,7647.57,Deposit,Mobile,FAILED,2026-04-18 01:02:55
29303,8322,10427,3238.94,Withdrawal,ATM,FAILED,2026-04-04 08:39:49
29304,14583,6162,8390.42,Transfer,Mobile,FAILED,2026-05-14 18:53:53
29305,10031,2973,9603.98,Transfer,Internet Banking,SUCCESS,2026-06-08 08:57:55
29306,12431,9324,8670.38,Withdrawal,ATM,SUCCESS,2026-02-12 09:35:34
29307,10557,1078,7209.83,Deposit,Mobile,SUCCESS,2026-04-06 12:11:19
29308,9570,2929,8721.12,Transfer,Internet Banking,FAILED,2026-02-17 06:56:30
29309,11565,8662,7261.91,Transfer,Internet Banking,FAILED,2026-02-13 02:27:06
29310,11080,1892,2558.71,Withdrawal,Internet Banking,FAILED,2026-01-06 03:37:29
29311,11528,10489,3607.86,Deposit,ATM,FAILED,2026-05-06 01:52:02
29312,1060,14135,7841.99,Withdrawal,Mobile,SUCCESS,2026-03-16 04:17:21
29313,9211,11651,3635.69,Deposit,ATM,SUCCESS,2026-02-17 06:38:08
29314,14857,4466,4160.62,Deposit,ATM,FAILED,2026-03-26 19:56:54
29315,635,8791,405.78,Deposit,Internet Banking,FAILED,2026-02-16 16:50:04
29316,1605,5617,635.74,Transfer,Mobile,SUCCESS,2026-03-06 18:58:27
29317,5185,12397,1982.68,Deposit,ATM,FAILED,2026-05-10 02:06:35
29318,3690,8665,1184.67,Deposit,POS,SUCCESS,2026-06-06 11:18:47
29319,11066,7502,2235.07,Withdrawal,Mobile,FAILED,2026-01-18 09:35:56
29320,9126,12129,3729.65,Withdrawal,ATM,FAILED,2026-03-27 00:01:30
29321,8836,2837,6488.12,Deposit,POS,SUCCESS,2026-05-13 21:27:54
29322,4019,5794,5398.65,Transfer,POS,FAILED,2026-03-17 07:42:37
29323,5084,13,5319.21,Deposit,Mobile,SUCCESS,2026-04-08 18:17:43
29324,5532,6252,1593.82,Deposit,Mobile,SUCCESS,2026-04-10 22:04:42
29325,8643,3447,1121.02,Withdrawal,Mobile,SUCCESS,2026-03-08 11:10:59
29326,755,3955,6443.35,Deposit,Internet Banking,FAILED,2026-04-20 20:30:07
29327,6945,3356,5178.44,Deposit,ATM,SUCCESS,2026-01-26 00:25:01
29328,56,5419,6655.64,Deposit,POS,SUCCESS,2026-02-12 16:03:21
29329,13323,11383,4901.8,Deposit,POS,FAILED,2026-01-18 02:56:37
29330,13034,12380,4322.85,Withdrawal,ATM,SUCCESS,2026-01-03 10:46:50
29331,5129,9252,9442.58,Withdrawal,Mobile,FAILED,2026-02-07 20:30:55
29332,8696,14127,1735.9,Transfer,Mobile,SUCCESS,2026-05-23 08:36:25
29333,6222,5731,567.57,Withdrawal,POS,SUCCESS,2026-05-13 18:02:20
29334,7162,6820,3554.06,Transfer,Internet Banking,FAILED,2026-06-04 10:54:56
29335,8233,2990,6782.65,Deposit,Internet Banking,FAILED,2026-02-03 14:06:03
29336,10826,2514,8049.34,Deposit,ATM,SUCCESS,2026-03-25 04:32:34
29337,14377,8740,6169.07,Deposit,POS,SUCCESS,2026-02-19 02:51:11
29338,11215,5449,5191.11,Deposit,ATM,FAILED,2026-02-03 16:21:34
29339,10798,9142,9451.65,Withdrawal,Mobile,SUCCESS,2026-04-24 07:40:22
29340,5214,13660,913.49,Withdrawal,Mobile,SUCCESS,2026-04-30 08:21:34
29341,10114,7847,742.7,Withdrawal,Mobile,SUCCESS,2026-01-30 00:30:00
29342,9415,11070,4859.22,Transfer,ATM,FAILED,2026-03-11 21:09:36
29343,6807,5738,4081.34,Transfer,POS,FAILED,2026-05-23 10:35:44
29344,2778,7301,5973.83,Deposit,Internet Banking,SUCCESS,2026-03-02 14:57:19
29345,8323,14164,1136.86,Withdrawal,POS,FAILED,2026-04-03 06:54:30
29346,13227,8044,7761.04,Transfer,Mobile,FAILED,2026-05-31 01:26:19
29347,5360,1765,3750.22,Transfer,POS,SUCCESS,2026-06-25 01:26:45
29348,13332,10572,18.03,Deposit,POS,SUCCESS,2026-04-03 10:54:37
29349,11606,11241,9816.71,Deposit,Internet Banking,FAILED,2026-03-12 18:39:01
29350,7775,12859,9371.65,Transfer,ATM,FAILED,2026-04-13 09:08:06
29351,7842,7610,814.67,Transfer,Mobile,SUCCESS,2026-03-05 17:35:05
29352,14592,5869,3753.42,Transfer,Mobile,FAILED,2026-03-06 17:24:25
29353,13012,12209,7324.49,Withdrawal,Internet Banking,FAILED,2026-05-08 13:49:23
29354,6797,315,3559.35,Withdrawal,POS,FAILED,2026-02-06 13:08:04
29355,7503,12640,2186.68,Transfer,Mobile,SUCCESS,2026-02-22 02:45:56
29356,5612,14228,8735.75,Withdrawal,Mobile,SUCCESS,2026-02-07 02:07:46
29357,3020,10280,4568.43,Deposit,ATM,FAILED,2026-05-17 21:53:05
29358,7934,12242,8505.41,Transfer,ATM,SUCCESS,2026-04-01 17:47:14
29359,6345,1122,4094.14,Withdrawal,POS,SUCCESS,2026-03-01 12:31:02
29360,8182,3047,1322.42,Withdrawal,ATM,SUCCESS,2026-02-02 21:15:26
29361,11073,5282,9910.29,Transfer,Internet Banking,FAILED,2026-04-13 01:29:53
29362,12986,7313,2312.17,Withdrawal,ATM,FAILED,2026-03-25 10:18:25
29363,9377,11738,6937.91,Withdrawal,POS,SUCCESS,2026-06-16 17:58:22
29364,4406,3388,1931.24,Transfer,POS,SUCCESS,2026-05-06 11:17:31
29365,1215,1636,7362.21,Transfer,Mobile,FAILED,2026-04-09 22:08:23
29366,8580,3703,5379.96,Deposit,ATM,FAILED,2026-01-15 13:19:53
29367,3985,10835,7975.99,Withdrawal,POS,FAILED,2026-03-10 20:56:10
29368,6039,1866,9107.48,Deposit,ATM,FAILED,2026-04-18 13:04:08
29369,13149,10613,7683.26,Transfer,POS,SUCCESS,2026-02-06 17:43:16
29370,11102,2408,9267.42,Withdrawal,POS,SUCCESS,2026-04-21 23:26:18
29371,12433,8348,7438.35,Deposit,POS,FAILED,2026-04-23 21:51:41
29372,13930,7661,4890.91,Transfer,Internet Banking,FAILED,2026-01-27 09:40:40
29373,14527,277,9636.31,Withdrawal,Internet Banking,SUCCESS,2026-04-06 15:27:46
29374,14148,4652,8600.5,Deposit,ATM,SUCCESS,2026-04-25 20:42:38
29375,3527,9016,5200.7,Withdrawal,ATM,SUCCESS,2026-01-24 09:36:16
29376,10131,4127,5779.41,Withdrawal,POS,FAILED,2026-03-08 06:02:17
29377,6368,2317,7973.68,Transfer,Mobile,SUCCESS,2026-01-27 03:27:43
29378,9195,12926,2354.21,Withdrawal,ATM,SUCCESS,2026-05-05 01:44:42
29379,4311,329,7110.54,Transfer,ATM,FAILED,2026-03-25 18:45:54
29380,2082,6718,3270.05,Transfer,ATM,SUCCESS,2026-06-04 03:31:43
29381,14212,3664,4607.82,Deposit,Mobile,SUCCESS,2026-05-17 20:32:26
29382,11885,2889,41.8,Transfer,POS,FAILED,2026-02-16 11:47:18
29383,11381,9665,3283.11,Transfer,ATM,FAILED,2026-03-16 13:08:44
29384,4281,7560,2729.56,Transfer,POS,FAILED,2026-01-20 22:17:33
29385,1692,9103,8020.27,Transfer,Mobile,FAILED,2026-02-12 15:32:53
29386,2630,4845,1340.34,Deposit,Mobile,SUCCESS,2026-03-04 18:52:12
29387,14301,9935,6873.88,Transfer,Internet Banking,FAILED,2026-06-01 16:24:37
29388,11661,8405,1688.16,Transfer,POS,FAILED,2026-01-13 15:56:56
29389,1542,6288,4674.24,Deposit,POS,SUCCESS,2026-03-28 23:14:07
29390,10803,14144,2260.93,Transfer,ATM,SUCCESS,2026-02-21 18:56:49
29391,884,13634,8105.4,Transfer,Mobile,FAILED,2026-05-04 14:23:31
29392,6718,6420,5243.33,Deposit,Internet Banking,FAILED,2026-03-16 10:41:19
29393,13254,4298,5368.03,Deposit,Mobile,FAILED,2026-03-27 10:41:31
29394,13080,423,4126.01,Transfer,POS,SUCCESS,2026-01-06 15:25:15
29395,692,10971,6302.96,Transfer,ATM,SUCCESS,2026-03-07 00:15:16
29396,7597,8561,3650.86,Withdrawal,Internet Banking,SUCCESS,2026-03-29 21:21:30
29397,722,11612,4279.32,Deposit,ATM,SUCCESS,2026-02-04 12:51:40
29398,11969,598,1098.29,Transfer,POS,FAILED,2026-04-25 10:20:56
29399,7501,12183,6336.27,Withdrawal,POS,FAILED,2026-01-07 09:46:19
29400,185,5210,4880.42,Withdrawal,Mobile,FAILED,2026-06-05 08:45:38
29401,13949,2155,1562.82,Deposit,Mobile,SUCCESS,2026-05-07 03:27:18
29402,7401,14205,51.56,Withdrawal,POS,FAILED,2026-02-03 05:48:26
29403,13566,4632,5929.9,Withdrawal,ATM,FAILED,2026-05-09 03:20:11
29404,7214,14529,5653.06,Deposit,POS,SUCCESS,2026-01-30 00:04:37
29405,8921,2016,8941.27,Transfer,ATM,FAILED,2026-01-24 22:48:56
29406,1869,314,5417.0,Deposit,ATM,SUCCESS,2026-02-02 14:52:18
29407,9883,1124,2920.67,Deposit,Internet Banking,FAILED,2026-06-19 04:07:25
29408,324,1832,3734.18,Transfer,Internet Banking,FAILED,2026-05-21 05:46:22
29409,7595,11481,8414.26,Withdrawal,Internet Banking,SUCCESS,2026-03-31 09:26:55
29410,512,11672,8997.09,Withdrawal,Internet Banking,FAILED,2026-02-06 23:02:47
29411,9268,511,3268.22,Transfer,ATM,SUCCESS,2026-03-20 15:42:40
29412,14850,14164,7252.93,Withdrawal,Internet Banking,SUCCESS,2026-03-30 11:54:15
29413,1134,12986,751.93,Deposit,POS,FAILED,2026-03-26 08:48:02
29414,817,8752,9690.56,Transfer,ATM,SUCCESS,2026-01-03 08:07:58
29415,10462,14625,7375.95,Withdrawal,POS,FAILED,2026-03-06 17:02:33
29416,4118,13303,3833.48,Deposit,POS,FAILED,2026-02-19 19:52:57
29417,7764,10036,1336.93,Deposit,Mobile,SUCCESS,2026-06-05 03:50:12
29418,8569,11062,4502.87,Withdrawal,Internet Banking,SUCCESS,2026-02-02 19:18:39
29419,10019,1580,1611.59,Withdrawal,ATM,FAILED,2026-02-28 05:44:34
29420,4551,4215,3882.29,Deposit,Internet Banking,FAILED,2026-05-02 22:38:58
29421,5526,12162,6071.94,Deposit,POS,SUCCESS,2026-01-08 14:15:41
29422,13267,3651,3296.0,Withdrawal,ATM,FAILED,2026-03-21 20:08:46
29423,10992,35,2538.53,Deposit,ATM,FAILED,2026-02-09 02:13:47
29424,7101,295,7097.43,Transfer,Internet Banking,SUCCESS,2026-01-13 13:27:28
29425,1691,2354,5954.89,Withdrawal,POS,FAILED,2026-02-04 03:37:22
29426,1236,9189,6167.15,Transfer,ATM,SUCCESS,2026-05-13 16:04:59
29427,1421,3639,5921.02,Transfer,ATM,FAILED,2026-04-18 20:01:26
29428,3819,35,259.06,Transfer,Mobile,SUCCESS,2026-05-29 01:24:21
29429,7765,7328,3706.56,Withdrawal,POS,FAILED,2026-04-14 21:28:15
29430,1899,4717,9582.65,Transfer,POS,FAILED,2026-02-21 10:08:17
29431,2287,8231,1151.66,Deposit,Mobile,FAILED,2026-06-21 05:08:04
29432,1690,6561,7364.01,Deposit,Internet Banking,SUCCESS,2026-06-20 12:57:21
29433,5166,8561,6617.58,Deposit,Internet Banking,SUCCESS,2026-03-29 06:04:58
29434,12491,1352,152.35,Withdrawal,POS,SUCCESS,2026-04-06 08:28:30
29435,8377,4772,6483.84,Deposit,POS,FAILED,2026-03-22 01:50:58
29436,11573,70,4297.08,Transfer,ATM,FAILED,2026-04-10 09:43:25
29437,14487,50,6147.79,Transfer,ATM,SUCCESS,2026-02-20 06:44:19
29438,12920,10440,9432.28,Deposit,ATM,SUCCESS,2026-04-04 11:15:42
29439,14617,11746,2283.72,Transfer,ATM,FAILED,2026-02-07 04:16:08
29440,11945,4115,689.08,Transfer,POS,FAILED,2026-01-02 05:48:27
29441,9673,1135,1626.29,Deposit,Mobile,FAILED,2026-04-14 19:04:10
29442,12862,14922,899.48,Transfer,Internet Banking,SUCCESS,2026-01-07 22:07:58
29443,1293,10848,8632.21,Transfer,Mobile,SUCCESS,2026-04-19 03:52:05
29444,2432,1694,5411.5,Withdrawal,Mobile,SUCCESS,2026-02-02 17:23:14
29445,9168,595,3718.68,Deposit,ATM,SUCCESS,2026-06-18 19:16:02
29446,4328,8402,4985.31,Withdrawal,ATM,FAILED,2026-04-07 22:13:20
29447,4742,868,1936.72,Transfer,ATM,FAILED,2026-04-15 13:27:50
29448,762,12630,7923.9,Withdrawal,POS,SUCCESS,2026-06-12 01:52:09
29449,12742,9937,6304.25,Transfer,POS,FAILED,2026-05-30 19:46:41
29450,1575,2099,8405.81,Withdrawal,Mobile,FAILED,2026-06-26 07:16:00
29451,13979,5927,263.76,Deposit,Internet Banking,FAILED,2026-04-04 16:45:41
29452,11204,3947,7701.62,Withdrawal,ATM,SUCCESS,2026-01-08 16:13:19
29453,208,3605,4192.69,Withdrawal,POS,FAILED,2026-01-02 09:22:10
29454,10335,13168,3010.43,Deposit,POS,SUCCESS,2026-05-14 08:15:49
29455,7310,5272,6455.41,Deposit,Internet Banking,FAILED,2026-02-08 22:57:14
29456,11610,12198,4391.55,Transfer,Mobile,FAILED,2026-06-09 21:52:56
29457,7214,11136,9130.12,Deposit,POS,SUCCESS,2026-02-02 16:36:48
29458,942,10032,6254.65,Transfer,POS,FAILED,2026-05-10 04:01:34
29459,1247,108,944.9,Transfer,ATM,SUCCESS,2026-02-07 15:56:04
29460,11441,5084,6515.33,Withdrawal,Internet Banking,FAILED,2026-03-01 12:55:57
29461,11429,6062,5784.45,Transfer,POS,SUCCESS,2026-04-26 06:04:14
29462,4878,1057,462.6,Deposit,ATM,FAILED,2026-05-25 06:51:25
29463,6190,6230,8847.62,Deposit,POS,FAILED,2026-02-03 02:01:37
29464,10727,12827,7069.35,Transfer,POS,SUCCESS,2026-04-11 00:50:26
29465,3736,13297,944.56,Deposit,POS,FAILED,2026-01-04 23:29:57
29466,4501,9350,6368.1,Withdrawal,Internet Banking,FAILED,2026-03-16 02:55:53
29467,12585,11028,7171.26,Withdrawal,Internet Banking,SUCCESS,2026-02-22 06:27:57
29468,3987,13213,4502.42,Transfer,POS,SUCCESS,2026-02-04 18:18:20
29469,10604,3425,4342.11,Withdrawal,POS,SUCCESS,2026-05-17 05:09:26
29470,2503,504,700.23,Withdrawal,Internet Banking,FAILED,2026-01-30 23:36:49
29471,11688,2560,770.88,Withdrawal,ATM,FAILED,2026-05-05 01:49:52
29472,6270,6242,2400.23,Withdrawal,Internet Banking,SUCCESS,2026-05-04 13:42:57
29473,12227,12900,4516.38,Deposit,Mobile,FAILED,2026-03-02 14:35:56
29474,14864,3623,5437.03,Deposit,ATM,SUCCESS,2026-03-26 06:45:15
29475,7184,4150,2617.16,Transfer,POS,FAILED,2026-04-14 14:24:00
29476,1239,870,3483.34,Transfer,ATM,FAILED,2026-03-02 00:37:00
29477,14863,13809,4773.66,Withdrawal,ATM,SUCCESS,2026-01-08 23:23:07
29478,2578,3845,9087.25,Transfer,Internet Banking,FAILED,2026-02-24 00:36:58
29479,1616,7021,4727.69,Deposit,Mobile,SUCCESS,2026-04-27 08:08:51
29480,13697,10773,9295.31,Transfer,Mobile,FAILED,2026-05-10 04:09:03
29481,7504,10234,1747.3,Transfer,ATM,FAILED,2026-02-15 01:59:46
29482,2107,1569,5544.59,Withdrawal,ATM,FAILED,2026-03-05 22:50:24
29483,12065,5533,2803.91,Deposit,POS,SUCCESS,2026-02-20 07:08:54
29484,12079,14464,3411.54,Transfer,Mobile,SUCCESS,2026-05-31 20:47:50
29485,13548,524,7085.24,Deposit,Mobile,FAILED,2026-04-09 01:43:08
29486,3130,12190,4549.8,Deposit,POS,SUCCESS,2026-04-07 07:47:00
29487,2973,3992,3416.65,Withdrawal,POS,FAILED,2026-01-04 05:55:51
29488,11600,1180,6909.17,Deposit,ATM,FAILED,2026-05-09 23:06:23
29489,8906,8020,9552.29,Deposit,ATM,SUCCESS,2026-03-23 03:11:58
29490,3475,10711,8767.59,Deposit,Internet Banking,FAILED,2026-01-01 12:36:30
29491,13885,85,4894.92,Withdrawal,Internet Banking,SUCCESS,2026-04-11 00:05:25
29492,14360,7264,1836.15,Deposit,ATM,SUCCESS,2026-04-19 16:41:52
29493,7278,3462,4969.43,Deposit,ATM,FAILED,2026-04-08 10:20:10
29494,5137,13775,9893.01,Deposit,ATM,FAILED,2026-05-26 21:12:32
29495,4115,12104,6670.61,Deposit,ATM,FAILED,2026-03-10 14:49:34
29496,518,4713,6257.61,Deposit,Internet Banking,SUCCESS,2026-04-13 00:54:25
29497,6216,5640,5527.6,Deposit,POS,FAILED,2026-05-01 17:41:15
29498,9363,6083,6164.26,Withdrawal,Mobile,FAILED,2026-05-17 01:05:10
29499,644,2563,6962.68,Withdrawal,POS,FAILED,2026-04-19 20:30:22
29500,7104,4493,2228.1,Deposit,Internet Banking,FAILED,2026-02-07 14:04:56
29501,12178,1642,5253.32,Transfer,Mobile,SUCCESS,2026-05-03 02:05:51
29502,10258,6991,4013.47,Withdrawal,ATM,SUCCESS,2026-06-10 02:08:00
29503,10000,9665,6673.3,Transfer,Mobile,FAILED,2026-02-18 15:50:14
29504,6110,7916,8316.66,Transfer,Mobile,FAILED,2026-04-15 12:59:58
29505,3050,6870,5473.4,Transfer,ATM,FAILED,2026-03-28 05:40:37
29506,3588,12772,1408.55,Deposit,POS,FAILED,2026-05-21 22:37:23
29507,13680,13563,5546.53,Withdrawal,Internet Banking,FAILED,2026-04-05 01:34:26
29508,8469,12817,9347.65,Transfer,Internet Banking,FAILED,2026-06-13 11:27:09
29509,3308,9048,5730.34,Deposit,Internet Banking,SUCCESS,2026-05-16 02:01:06
29510,7233,11123,8758.83,Withdrawal,Mobile,SUCCESS,2026-02-20 08:16:37
29511,9317,387,120.49,Transfer,Internet Banking,SUCCESS,2026-04-24 09:43:19
29512,5099,11441,4991.37,Deposit,POS,SUCCESS,2026-06-20 02:51:58
29513,13510,10422,4313.88,Withdrawal,Mobile,SUCCESS,2026-05-16 09:06:16
29514,3841,4651,3261.29,Deposit,Internet Banking,FAILED,2026-01-09 23:23:41
29515,10370,10153,6394.38,Transfer,Mobile,SUCCESS,2026-03-09 18:55:35
29516,12064,5692,822.49,Withdrawal,Mobile,SUCCESS,2026-05-20 03:49:45
29517,9004,4691,9152.54,Transfer,ATM,SUCCESS,2026-03-23 06:11:32
29518,3938,7019,5225.71,Deposit,ATM,SUCCESS,2026-02-07 20:26:57
29519,4242,11972,548.38,Deposit,ATM,SUCCESS,2026-03-27 07:09:40
29520,12593,1922,5580.39,Transfer,Mobile,FAILED,2026-04-06 22:18:28
29521,3966,12550,2617.59,Withdrawal,ATM,SUCCESS,2026-02-13 21:08:35
29522,12013,1645,7020.14,Deposit,Internet Banking,SUCCESS,2026-06-01 17:51:33
29523,7698,7789,4388.49,Withdrawal,ATM,SUCCESS,2026-04-09 16:20:03
29524,3814,7484,6462.06,Transfer,Mobile,SUCCESS,2026-02-21 03:56:23
29525,3889,8594,4461.22,Transfer,Mobile,FAILED,2026-06-11 02:41:54
29526,6860,14815,3906.55,Withdrawal,POS,FAILED,2026-03-01 17:10:17
29527,7511,5366,4193.45,Transfer,Mobile,SUCCESS,2026-06-26 00:58:05
29528,4651,10844,1165.51,Transfer,POS,FAILED,2026-05-21 06:47:33
29529,11836,10364,1110.42,Transfer,ATM,FAILED,2026-03-11 05:51:23
29530,14690,10491,4189.35,Withdrawal,POS,FAILED,2026-06-25 05:52:24
29531,4543,7683,7769.06,Withdrawal,Internet Banking,SUCCESS,2026-05-10 05:28:35
29532,2018,4106,3984.18,Transfer,ATM,FAILED,2026-06-08 15:56:33
29533,3947,8672,2286.51,Withdrawal,Mobile,SUCCESS,2026-01-01 02:04:19
29534,12383,1104,1904.56,Transfer,Mobile,SUCCESS,2026-02-01 13:13:02
29535,10210,2962,604.81,Transfer,Mobile,FAILED,2026-01-10 23:28:22
29536,11128,8325,3800.69,Deposit,Mobile,SUCCESS,2026-05-31 13:19:35
29537,8864,9081,1654.87,Withdrawal,Internet Banking,SUCCESS,2026-06-21 08:49:00
29538,1665,6862,3166.26,Withdrawal,POS,FAILED,2026-04-30 20:19:57
29539,11477,2079,5781.84,Withdrawal,ATM,FAILED,2026-04-11 14:16:12
29540,14197,7149,7289.5,Withdrawal,ATM,FAILED,2026-02-06 18:28:03
29541,9195,8285,9718.52,Transfer,Internet Banking,FAILED,2026-02-03 10:03:45
29542,11957,8374,6131.04,Withdrawal,Internet Banking,SUCCESS,2026-04-27 19:01:12
29543,9019,14327,9202.49,Withdrawal,Internet Banking,SUCCESS,2026-01-04 03:13:59
29544,7284,10175,4537.4,Deposit,ATM,FAILED,2026-01-15 01:26:09
29545,3514,8354,9075.88,Deposit,Internet Banking,FAILED,2026-01-24 15:42:58
29546,14050,8483,6687.41,Withdrawal,Internet Banking,SUCCESS,2026-02-20 23:14:19
29547,14220,4539,7509.94,Withdrawal,ATM,SUCCESS,2026-02-12 11:58:50
29548,6839,10197,1892.48,Withdrawal,ATM,SUCCESS,2026-02-12 13:02:26
29549,782,14209,9525.7,Withdrawal,Internet Banking,SUCCESS,2026-05-31 20:32:40
29550,3152,13883,548.18,Deposit,POS,FAILED,2026-04-09 06:30:07
29551,3807,14748,7638.94,Transfer,Mobile,FAILED,2026-04-14 06:31:37
29552,13227,5920,5694.49,Transfer,POS,FAILED,2026-04-23 05:48:41
29553,4714,8438,7264.0,Deposit,ATM,FAILED,2026-04-03 23:37:32
29554,14351,3712,5377.11,Withdrawal,Internet Banking,SUCCESS,2026-03-02 02:37:10
29555,14177,6886,9179.8,Deposit,Mobile,SUCCESS,2026-06-12 17:35:23
29556,11640,6325,3289.91,Transfer,ATM,FAILED,2026-06-06 08:08:33
29557,9285,6292,1706.12,Deposit,Internet Banking,SUCCESS,2026-02-01 00:20:50
