loan_id,customer_id,account_id,loan_amount,interest_rate,term_months,status
1248,1359,9015,193141.34,13.6,36,Closed
1249,5652,10084,581080.9,4.94,48,Default
1250,8404,9274,45139.42,12.27,24,Closed
1251,4421,14424,771852.79,6.44,48,Active
1252,9929,1792,356236.61,8.84,12,Closed
1253,1377,13504,676485.2,12.71,24,Active
1254,6904,14886,100344.38,9.7,12,Closed
1255,9776,7408,552079.36,3.54,48,Active
1256,5427,9866,528194.66,13.81,48,Active
1257,7625,3042,265388.58,7.91,12,Active
1258,7370,4102,572867.41,10.59,36,Default
1259,3146,10041,966829.22,3.88,36,Closed
1260,9564,7515,346197.47,14.63,24,Default
1261,9854,416,766774.55,13.0,36,Default
1262,7627,3095,605796.45,4.06,36,Active
1263,7328,12893,746263.29,12.92,24,Default
1264,1072,2821,608952.18,14.11,24,Default
1265,5644,956,414535.86,12.61,24,Active
1266,3636,7716,970684.36,9.37,36,Active
1267,4162,3132,864236.28,14.96,12,Closed
1268,9950,13326,836569.93,3.94,12,Default
1269,4732,2851,579641.2,3.13,36,Closed
1270,4800,354,159863.72,14.11,36,Active
1271,1458,1021,548820.53,8.48,36,Active
1272,545,12244,517052.44,9.0,24,Active
1273,550,11092,933955.15,8.57,48,Default
1274,7842,9651,329101.55,4.72,48,Closed
1275,347,14994,920672.95,6.45,48,Closed
1276,6877,7413,890491.78,11.48,24,Closed
1277,5948,14595,30131.58,12.9,36,Default
1278,525,8070,498775.14,14.26,12,Default
1279,5376,9064,421402.27,7.56,12,Closed
1280,7318,11358,918410.1,5.12,12,Active
1281,8312,13576,666029.14,13.28,48,Default
1282,8719,10507,681355.87,8.36,36,Active
1283,3785,4411,976348.26,3.0,36,Closed
1284,9865,10649,584363.27,13.96,48,Closed
1285,4117,3592,445005.69,10.93,24,Active
1286,4915,3046,78843.26,7.22,12,Active
1287,4542,8216,653556.83,3.22,48,Active
1288,7341,13299,331102.74,10.07,24,Default
1289,7039,13227,613517.33,12.36,12,Active
1290,4682,12383,411827.91,11.85,36,Default
1291,4324,6772,302955.29,6.23,48,Default
1292,1806,4725,33676.44,6.3,24,Closed
1293,6885,11628,98503.88,11.24,24,Default
1294,2188,5001,744526.71,8.82,36,Closed
1295,1537,3714,620655.64,4.0,12,Default
1296,6246,8885,338342.4,5.37,36,Closed
1297,4676,5906,632380.48,9.74,48,Active
1298,281,8061,771762.49,4.48,36,Active
1299,283,10322,805903.51,6.14,12,Closed
1300,7460,4008,775747.88,9.31,36,Default
1301,8782,1024,343229.34,5.63,36,Default
1302,5267,3558,345238.93,3.22,24,Closed
1303,2494,12359,545642.75,14.02,36,Closed
1304,3990,11978,156385.87,12.04,12,Closed
1305,8937,9593,798103.56,10.43,36,Closed
1306,3877,337,119528.01,10.43,36,Active
1307,7146,13217,807777.91,8.86,36,Closed
1308,5976,10806,670712.66,4.64,24,Default
1309,5313,3026,746691.16,12.99,24,Closed
1310,1470,4391,819303.19,12.62,48,Default
1311,6110,8698,207461.44,14.99,24,Closed
1312,9352,8319,530594.13,3.04,12,Default
1313,3161,10329,763125.69,10.37,12,Closed
1314,358,12071,399305.24,11.75,24,Default
1315,9565,1827,883260.98,12.16,48,Default
1316,3132,3822,202396.18,3.4,24,Closed
1317,1565,7211,135015.9,11.13,24,Closed
1318,4301,12694,374820.53,3.57,24,Closed
1319,6767,7125,135495.55,7.4,12,Default
1320,1834,1024,187298.11,13.57,36,Active
1321,384,5770,722316.78,3.32,48,Default
1322,8610,9613,219041.85,9.8,36,Active
1323,200,4304,744414.94,6.88,24,Active
1324,2364,1399,183359.46,8.01,24,Active
1325,9851,12208,825939.25,5.05,36,Closed
1326,7608,8535,696891.18,8.24,24,Default
1327,719,6552,766101.31,6.97,24,Closed
1328,7998,3125,773681.92,14.74,24,Active
1329,5636,10533,465089.85,10.41,24,Closed
1330,692,3015,799943.52,11.98,48,Active
1331,5469,3486,765311.06,4.22,48,Active
1332,4246,6226,95213.38,6.15,24,Closed
1333,1900,8360,372867.19,10.75,12,Default
1334,7878,2311,953177.85,13.28,12,Closed
1335,5896,2696,347205.08,10.86,36,Active
1336,9023,227,332191.92,7.7,48,Active
1337,8021,2564,277927.01,6.39,24,Active
1338,3642,289,620481.36,3.29,48,Closed
1339,2955,13130,133681.42,11.38,12,Active
1340,3594,6259,490982.65,13.09,48,Closed
1341,4285,4634,325814.37,3.37,36,Active
1342,8214,4707,702207.42,12.85,12,Active
1343,3652,348,618929.61,9.25,48,Closed
1344,1831,9987,576162.5,7.13,24,Default
1345,761,2477,284435.38,8.38,24,Closed
1346,228,2706,452804.11,8.63,48,Default
1347,3962,14034,788431.39,4.74,48,Active
1348,3656,4577,157207.74,11.88,12,Default
1349,1425,12049,78948.42,12.12,48,Closed
1350,5016,6182,273200.81,8.72,24,Default
1351,264,3140,519690.51,10.24,12,Default
1352,5183,7464,207597.55,5.83,12,Active
1353,3027,12438,874271.33,13.36,48,Default
1354,4286,9202,180760.65,5.27,48,Default
1355,5310,10869,738438.13,9.57,12,Default
1356,7131,14764,336841.02,5.53,48,Closed
1357,2090,12121,210305.7,5.32,24,Default
1358,6513,5693,398332.44,5.21,12,Default
1359,3263,5042,850028.87,14.27,48,Closed
1360,655,8041,783936.2,11.46,48,Closed
1361,7741,11790,636213.84,13.29,24,Closed
1362,7077,5846,554662.81,6.03,24,Closed
1363,8795,4679,866708.88,14.58,12,Active
1364,9942,4284,878954.17,10.4,48,Default
1365,297,14427,540980.38,7.6,12,Active
1366,5111,10963,971888.05,3.62,48,Active
1367,4232,6992,803484.94,8.88,48,Closed
1368,8264,14015,637181.19,5.05,12,Default
1369,2352,1861,835559.99,4.26,12,Closed
1370,5707,3222,733753.19,6.85,24,Default
1371,6107,5425,865764.35,9.21,48,Active
1372,1056,8135,481572.44,8.88,36,Default
1373,8327,12928,125000.01,7.08,48,Default
1374,6218,2843,491949.7,4.2,24,Active
1375,3413,14026,387506.27,12.73,24,Active
1376,7866,3902,144979.28,14.92,36,Active
1377,5987,11021,572508.24,9.28,12,Active
1378,867,679,380807.23,6.2,24,Default
1379,4222,5174,251896.4,8.54,12,Default
1380,5313,8092,379280.46,7.05,36,Default
1381,8308,3827,916221.95,11.55,12,Active
1382,1168,12493,528650.98,5.95,36,Closed
1383,7465,5519,867730.94,12.91,48,Active
1384,8305,2064,838855.17,7.58,12,Default
1385,6479,6731,914106.56,14.43,12,Closed
1386,7807,12966,747318.23,3.54,36,Active
1387,4202,1146,488657.66,9.75,12,Default
1388,2303,2689,63182.64,7.35,24,Default
1389,3276,8506,774021.04,11.39,12,Closed
1390,4133,14311,670841.1,12.78,48,Active
1391,9419,5920,860094.65,11.38,48,Default
1392,4669,8376,822303.18,9.77,12,Closed
1393,6846,9118,646096.98,13.76,36,Active
1394,5192,14265,398025.91,11.32,36,Active
1395,2836,4209,369268.59,5.5,12,Closed
1396,666,8948,303833.43,12.26,48,Closed
1397,333,1388,467684.15,14.0,36,Closed
1398,8166,1371,298100.51,12.45,36,Closed
1399,5807,5935,668043.44,5.2,12,Closed
1400,2227,2945,220909.71,11.54,24,Active
1401,1808,14777,738879.04,12.2,48,Closed
1402,2162,3782,171614.29,13.96,48,Active
1403,3337,14256,147964.77,7.35,48,Active
1404,5154,14507,897802.09,7.15,24,Default
1405,3880,3963,483700.56,14.69,12,Active
1406,7792,2750,825765.17,7.84,36,Closed
1407,9140,10301,646999.25,9.01,24,Default
1408,2318,239,597157.74,13.93,12,Default
1409,5600,3441,970204.11,5.42,36,Default
1410,4360,2883,412754.23,8.17,24,Default
1411,7434,360,659648.82,11.63,36,Default
1412,3257,10263,461582.24,13.5,48,Closed
1413,4166,6635,314821.86,6.97,12,Closed
1414,8549,14503,758056.97,5.02,36,Default
1415,9151,10825,144223.06,5.36,12,Active
1416,4995,10031,908204.71,6.85,36,Default
1417,6522,6081,628967.29,11.62,24,Closed
1418,8907,11180,502808.03,14.7,24,Closed
1419,2476,9179,742191.79,10.26,24,Active
1420,5352,1512,761935.03,10.81,36,Closed
1421,1900,4944,820499.27,10.01,12,Closed
1422,3497,8404,811740.52,11.24,36,Default
1423,9827,11673,54641.57,7.08,48,Closed
1424,2500,3526,624932.25,14.48,36,Closed
1425,6404,6966,34490.7,13.99,12,Default
1426,8982,2330,543654.75,3.64,12,Closed
1427,2602,13378,581045.56,13.43,12,Active
1428,2666,12939,232445.96,8.96,24,Closed
1429,5268,13874,676655.34,7.78,48,Default
1430,2173,10997,197063.68,3.46,36,Default
1431,265,14816,87256.9,10.93,12,Closed
1432,4355,6980,757693.97,14.56,12,Default
1433,8194,2643,950261.77,12.79,12,Closed
1434,1899,2588,58216.37,14.25,36,Closed
1435,5275,11884,835373.47,4.14,48,Active
1436,3412,5910,496688.46,7.66,12,Active
1437,4648,10256,16539.53,11.2,12,Closed
1438,2947,3671,271851.22,7.41,12,Active
1439,4223,8498,518151.58,11.12,36,Closed
1440,9540,3960,845981.51,9.08,48,Active
1441,7786,8534,975915.35,9.64,36,Active
1442,5510,10861,277793.73,12.17,12,Default
1443,577,13941,337318.66,9.51,12,Closed
1444,6396,2645,946733.15,3.27,12,Closed
1445,8899,9172,251795.45,14.28,12,Active
1446,1041,8198,85697.24,13.86,24,Active
1447,7487,6991,102664.2,6.09,36,Default
1448,8439,1712,987425.67,3.58,12,Closed
1449,5173,10535,396278.55,13.73,12,Closed
1450,3288,6741,557846.14,9.47,12,Active
1451,3805,3354,501605.35,4.36,24,Closed
1452,970,9951,161925.05,8.72,12,Active
1453,5511,6989,88851.42,6.3,48,Default
1454,5956,13481,233192.09,14.7,24,Default
1455,2518,13626,558853.44,14.5,12,Default
1456,6261,11824,255294.56,5.69,24,Default
1457,1053,12692,363090.53,12.04,24,Closed
1458,7982,2601,763140.05,4.92,24,Default
1459,4223,10792,687609.8,8.68,48,Closed
1460,8285,4417,963811.0,6.22,24,Default
1461,7328,13053,329487.31,14.01,48,Default
1462,8502,1918,265791.09,6.93,48,Active
1463,6864,7435,257628.98,8.45,48,Default
1464,855,4890,535981.02,13.48,48,Active
1465,3329,653,31950.67,7.11,24,Active
1466,4333,13329,722128.67,8.54,48,Default
1467,14,9517,877125.52,5.32,48,Active
1468,4167,12917,390026.23,7.62,24,Closed
1469,8051,13240,580409.08,11.46,36,Closed
1470,3497,13980,169535.33,14.52,24,Active
1471,1239,510,322999.07,7.55,24,Active
1472,7207,5216,364737.47,4.35,36,Closed
1473,4886,7652,321393.96,3.98,36,Default
1474,4753,11326,865087.09,8.9,36,Active
1475,9467,3569,466494.65,4.42,12,Active
1476,376,6175,725933.54,13.68,48,Closed
1477,6861,7434,181027.62,9.33,36,Default
1478,3699,3795,991323.92,6.61,36,Default
1479,4695,10808,201087.12,5.81,12,Closed
1480,401,8750,479213.88,7.13,48,Active
1481,989,9863,489461.48,3.65,24,Active
1482,1491,1190,389374.04,11.52,24,Closed
1483,1034,10037,539610.4,7.79,24,Active
1484,5426,5085,266668.39,8.62,12,Default
1485,8824,8128,144200.73,5.91,36,Closed
1486,156,6230,713140.03,13.72,36,Active
1487,3871,10084,840441.06,12.45,24,Default
1488,8572,4762,793562.91,9.46,36,Closed
1489,4618,4054,487822.36,7.86,48,Default
1490,6035,3201,874467.47,13.37,48,Closed
1491,7346,11692,978432.73,4.94,24,Closed
1492,2439,7956,389656.93,6.45,48,Active
1493,5742,13743,17227.44,11.15,48,Default
1494,2479,2100,623685.49,12.21,36,Closed
1495,7843,12196,339442.92,11.17,24,Default
1496,2991,2025,688510.65,13.4,12,Default
1497,7633,3590,871526.63,7.07,36,Closed
1498,9749,3313,561826.93,13.75,36,Active
1499,986,9202,37817.49,3.32,24,Closed
1500,9408,102,735237.53,5.22,24,Active
1501,9849,183,559538.41,8.21,12,Closed
1502,5886,4576,450280.27,7.17,12,Active
1503,2126,11278,220683.3,8.87,48,Closed
1504,4903,10054,924959.36,13.33,36,Default
1505,1949,6858,861319.07,6.84,36,Default
1506,1526,6533,376162.23,10.5,24,Active
1507,265,14342,467462.85,8.18,12,Default
1508,5949,5108,394875.72,13.99,48,Active
1509,7246,2327,316228.55,8.69,24,Closed
1510,3593,11244,406106.01,3.65,36,Closed
1511,1855,9168,620229.39,6.54,12,Default
1512,1114,6735,345670.04,6.07,12,Active
1513,3658,4225,215535.88,12.66,36,Default
1514,7416,8477,691429.52,11.21,12,Closed
1515,7547,2982,748794.63,9.78,48,Closed
1516,9485,8636,200385.3,4.35,12,Closed
1517,6216,14320,214552.21,5.05,24,Closed
1518,6145,2069,954634.06,5.59,36,Active
1519,1752,14085,280216.21,13.24,48,Default
1520,5544,8985,569951.49,12.63,12,Closed
1521,7058,13807,761598.48,11.35,48,Default
1522,5132,837,649074.01,6.54,12,Closed
1523,5734,3357,994209.71,11.4,24,Active
1524,6075,14826,424271.95,14.63,36,Closed
1525,5630,2333,760360.95,8.36,36,Active
1526,391,13423,67234.08,3.66,48,Closed
1527,8098,13555,149118.34,5.11,36,Active
1528,8810,9105,99292.1,4.63,12,Closed
1529,4153,10025,520041.5,10.65,12,Closed
1530,9596,7110,202855.13,4.18,36,Active
1531,2105,398,643933.01,10.38,48,Closed
1532,523,5236,927072.5,14.07,12,Default
1533,8087,11690,909398.04,11.27,36,Default
1534,1959,12847,489472.34,12.87,48,Default
1535,8709,4412,324888.37,12.29,48,Active
1536,7784,3307,675313.13,4.17,24,Closed
1537,736,332,152185.9,3.11,24,Default
1538,1110,3399,840693.6,9.81,36,Default
1539,5109,4866,501672.46,5.44,36,Active
1540,501,4885,633002.86,10.39,36,Active
1541,3546,10809,363902.06,7.61,36,Active
1542,7582,10586,351926.15,12.47,12,Default
1543,1773,6246,263196.38,9.2,48,Closed
1544,7600,14902,595755.18,14.28,12,Default
1545,4877,4023,600464.73,14.75,36,Default
1546,411,3069,852160.69,11.45,48,Closed
1547,846,5480,905753.68,3.07,24,Default
1548,4270,6691,202325.81,14.55,36,Active
1549,7416,2323,107077.73,12.47,48,Closed
1550,1479,10307,707895.18,8.94,48,Active
1551,9989,3698,212983.06,7.12,24,Active
1552,928,589,530439.33,11.09,48,Default
1553,1074,8290,604491.52,12.12,48,Active
1554,967,9462,128973.83,11.17,24,Active
1555,5457,864,649340.92,5.24,36,Default
1556,1216,2532,201509.05,4.03,12,Active
1557,704,7746,370353.5,8.4,36,Active
1558,1680,3913,433976.82,9.29,36,Active
1559,8850,7418,856782.31,5.33,48,Active
1560,7168,10520,908986.71,14.46,36,Closed
1561,1121,14198,468561.72,12.94,12,Active
1562,5261,12011,746747.18,10.78,48,Default
1563,2311,5184,747063.27,12.11,36,Active
1564,175,10047,997649.16,8.94,36,Default
1565,6677,6860,51338.53,11.86,24,Default
1566,6356,8813,838565.77,9.1,24,Default
1567,2893,14320,456416.7,7.47,36,Active
1568,1528,10519,567668.98,12.59,24,Active
1569,8541,11622,101312.47,5.93,12,Default
1570,1013,5535,104581.28,8.41,36,Closed
1571,5620,14012,148304.33,12.6,36,Active
1572,7416,8125,183040.93,8.9,36,Default
1573,3046,11247,578004.32,5.52,36,Closed
1574,863,961,438947.42,10.92,48,Default
1575,899,14424,911918.52,11.97,24,Default
1576,523,968,232044.86,4.21,48,Default
1577,1017,9109,578555.14,13.73,36,Closed
1578,3866,7894,486243.11,3.53,48,Active
1579,7767,12992,431969.91,9.34,48,Active
1580,2903,11254,313288.18,11.36,48,Default
1581,8929,1977,234221.48,10.71,12,Closed
1582,9949,4565,361562.2,5.85,24,Active
1583,6989,3881,263840.37,8.76,48,Closed
1584,8854,11042,384431.8,13.77,36,Closed
1585,1844,13524,864921.53,9.82,12,Active
1586,3568,1975,777009.5,7.81,48,Default
1587,7660,4790,746673.5,13.0,36,Default
1588,7853,6801,406009.51,10.12,48,Closed
1589,9794,9745,283997.33,6.2,48,Default
1590,3304,8390,816991.93,14.98,48,Default
1591,7752,1090,76004.88,3.1,48,Closed
1592,404,440,174186.84,14.73,48,Closed
1593,9046,11601,517091.04,9.6,12,Closed
1594,4399,7681,417766.75,14.01,24,Active
1595,7577,6027,723986.06,7.94,36,Default
1596,52,1802,254602.66,10.04,24,Default
1597,7112,13108,547243.01,11.28,48,Active
1598,5147,11635,931208.83,6.19,48,Default
1599,8053,14384,698670.6,12.92,24,Closed
1600,5895,2550,295953.46,4.92,24,Closed
1601,9586,3481,568173.89,4.19,36,Active
1602,115,13957,209505.51,7.91,12,Active
1603,5443,13651,982424.31,11.53,12,Closed
1604,6054,12251,145538.61,12.8,12,Closed
1605,4581,10195,832715.07,5.69,48,Closed
1606,2277,14268,220030.05,13.25,36,Active
1607,6955,13661,671219.66,12.99,12,Closed
1608,3775,11848,930129.71,13.32,12,Active
1609,1454,10949,731272.3,4.28,24,Default
1610,101,1434,724543.99,9.69,12,Default
1611,4441,3580,713372.03,11.12,48,Default
1612,4838,10138,102932.44,9.3,48,Closed
1613,626,14417,388034.58,7.86,48,Default
1614,5859,2400,895542.48,13.31,24,Closed
1615,8999,7585,92700.79,7.58,48,Default
1616,2487,7853,363403.39,12.04,48,Closed
1617,4777,12696,134663.17,5.44,36,Closed
1618,5882,7334,656154.89,10.05,24,Default
1619,9249,14422,586374.24,4.64,36,Default
1620,8704,12009,714835.35,12.83,48,Active
1621,8031,12792,178062.41,6.58,12,Closed
1622,9146,12983,417365.68,8.1,12,Active
1623,6494,1603,837134.28,6.31,48,Active
1624,8289,9943,358367.38,10.56,24,Closed
1625,4017,1396,372168.15,9.94,48,Active
1626,9941,1069,57857.82,13.34,48,Default
1627,5448,14631,14028.21,11.8,36,Default
1628,3510,1293,866940.28,5.58,24,Active
1629,8962,14304,878330.37,6.0,12,Closed
1630,6371,11954,406228.4,11.91,12,Default
1631,5103,2394,257213.62,11.36,12,Default
1632,748,10712,358652.07,4.19,36,Default
1633,1817,9776,392179.04,3.27,12,Active
1634,9631,1667,961535.86,9.07,48,Active
1635,808,2292,502631.0,13.14,36,Default
1636,8365,94,131546.05,14.9,48,Closed
1637,120,10934,114145.73,13.28,36,Default
1638,902,4402,696441.99,12.99,24,Active
1639,457,10792,581812.11,4.05,12,Active
1640,5004,6936,896276.32,5.27,24,Default
1641,5294,6092,623724.83,3.26,24,Default
1642,1191,5416,456365.74,7.89,36,Default
1643,1011,5985,99418.68,8.98,24,Active
1644,187,6464,542270.14,8.64,12,Active
1645,4305,14433,464971.44,4.14,12,Default
1646,3470,1459,38672.79,11.74,48,Default
1647,414,8298,894759.27,4.2,48,Active
1648,8980,11689,491682.19,10.25,24,Default
1649,4574,103,378986.25,4.56,24,Default
1650,9350,9917,272799.84,11.05,48,Default
1651,2692,6908,346724.05,4.21,36,Closed
1652,5230,1421,888870.67,12.42,12,Closed
1653,5779,12055,946188.52,11.32,12,Default
1654,2280,13274,330121.8,8.68,36,Default
1655,6413,3304,386485.97,5.31,24,Closed
1656,7066,8770,174174.48,14.32,48,Active
1657,9678,3132,391815.21,11.32,12,Closed
1658,5471,9277,365812.17,7.72,36,Active
1659,5206,926,427476.84,8.49,12,Closed
1660,7121,13379,567601.05,4.06,36,Default
1661,3107,1947,800668.92,9.45,24,Closed
1662,4583,1590,802280.95,14.14,24,Default
1663,5821,10631,206741.22,4.91,36,Active
1664,1747,8796,447035.13,3.89,36,Default
1665,4545,14471,598738.56,6.67,24,Default
1666,5968,884,414275.82,3.76,24,Default
1667,5775,12397,519524.18,14.57,12,Active
1668,6049,7429,710873.26,9.73,24,Default
1669,5597,14069,456804.25,5.8,12,Default
1670,4318,8317,944823.34,12.37,48,Closed
1671,5406,310,907579.32,6.53,24,Active
1672,790,2123,780111.81,11.99,24,Active
1673,5774,13607,772902.12,4.66,48,Closed
1674,9670,8229,710489.05,12.67,36,Closed
1675,4562,6480,975052.73,11.24,36,Active
1676,6417,124,222511.99,5.58,36,Closed
1677,5283,12590,980582.3,13.99,12,Closed
1678,3556,10236,871390.13,3.9,48,Active
1679,4114,5782,43415.28,10.91,12,Active
1680,9961,9429,409250.16,11.76,24,Active
1681,2478,1182,582468.89,14.1,12,Closed
1682,4054,5844,283878.58,3.37,48,Default
1683,9230,6509,58629.33,4.96,36,Active
1684,653,12644,823616.19,7.2,24,Default
1685,1234,10079,690881.24,7.21,48,Closed
1686,6263,14050,214521.3,12.79,12,Active
1687,8128,5273,915386.34,6.62,12,Default
1688,9884,4741,505170.66,12.26,24,Active
1689,2537,8234,191112.15,14.68,12,Default
1690,5955,6816,102053.68,9.4,12,Default
1691,3557,2200,814641.52,12.99,36,Default
1692,7251,1076,413451.06,10.67,48,Closed
1693,9810,186,647755.91,14.54,24,Active
1694,1324,10026,307594.9,6.13,12,Default
1695,1396,9773,289827.01,8.14,24,Active
1696,6901,1214,513097.7,4.51,12,Default
1697,8092,8506,107157.93,4.1,12,Active
1698,9854,9715,337028.99,6.52,48,Closed
1699,1711,9236,699245.45,11.59,24,Closed
1700,8817,8011,660205.71,9.86,36,Default
1701,218,3854,199495.22,9.12,36,Default
1702,3636,11414,866118.58,9.26,36,Active
1703,4569,8500,609354.79,11.04,36,Default
1704,4334,14778,224213.32,6.65,48,Default
1705,8521,3611,66177.71,4.44,36,Closed
1706,8983,997,649391.54,6.46,24,Default
1707,2036,14942,583750.84,10.82,24,Default
1708,9754,11890,418151.07,6.17,24,Closed
1709,2902,2597,338119.78,7.65,24,Closed
1710,3638,5225,998634.83,9.76,12,Default
1711,4634,8821,128161.89,13.99,12,Active
1712,8710,3142,747255.95,9.69,48,Closed
1713,1419,7563,22628.58,13.39,36,Closed
1714,6153,9654,710771.04,7.07,12,Default
1715,649,392,364526.1,10.83,36,Default
1716,6427,2351,187491.56,5.77,36,Closed
1717,3112,9493,114919.77,3.97,12,Active
1718,8093,464,988591.2,6.31,36,Closed
1719,7691,2212,447071.42,8.57,12,Active
1720,7955,14532,325894.05,4.49,12,Default
1721,4015,14132,751383.32,6.44,36,Active
1722,9821,6482,374519.49,4.77,24,Active
1723,895,2704,845789.55,6.78,12,Default
1724,435,8538,299391.52,4.97,24,Active
1725,9510,7178,109092.7,6.95,24,Default
1726,8458,3233,697734.84,7.19,12,Closed
1727,543,6761,970346.26,14.8,48,Default
1728,9207,12106,764332.53,14.89,12,Default
1729,5670,7966,974989.93,11.68,48,Active
1730,9609,6298,256068.8,12.82,12,Active
1731,5142,10179,731264.83,8.56,48,Closed
1732,669,1216,631984.21,13.91,48,Default
1733,4686,11950,304186.88,10.75,12,Default
1734,7040,14677,421294.23,6.63,48,Active
1735,2057,10556,475548.21,10.73,48,Active
1736,1653,7237,254361.44,11.0,36,Closed
1737,4278,11260,304978.94,12.4,24,Closed
1738,7894,4246,283772.89,11.09,24,Closed
1739,4648,10449,90289.92,10.07,48,Default
1740,2919,4913,233685.5,4.97,48,Default
1741,2380,13214,436469.94,13.1,24,Default
1742,6829,6160,911609.9,4.39,24,Active
1743,2084,12016,931975.84,4.77,36,Default
1744,1256,2137,282261.31,13.82,12,Closed
1745,7331,6334,491576.97,12.47,48,Closed
1746,3725,3562,447832.24,10.82,48,Default
1747,1801,13574,775680.72,7.45,24,Default
1748,4184,5504,311622.89,8.69,12,Closed
1749,4353,5839,189960.76,14.28,36,Active
1750,805,233,810931.59,10.39,36,Active
1751,8216,7910,320945.87,5.39,36,Closed
1752,7591,401,297566.4,8.82,12,Default
1753,712,4240,532523.59,7.75,48,Active
1754,231,12477,996409.83,14.0,12,Default
1755,2406,9432,582665.03,10.68,24,Default
1756,3294,12512,343614.28,3.41,36,Active
1757,4737,11440,325361.28,14.15,36,Closed
1758,34,1021,571640.77,4.74,48,Default
1759,3638,5525,765425.27,13.7,48,Default
1760,2737,10332,303414.74,9.12,48,Active
1761,5677,1481,853952.33,3.31,48,Closed
1762,6870,4119,885178.77,11.8,48,Closed
1763,1189,6647,493241.71,12.38,48,Active
1764,8717,12985,273098.74,5.3,24,Closed
1765,5178,14652,427673.7,11.86,48,Active
1766,4213,11426,267226.44,5.13,48,Closed
1767,2757,4356,154621.98,8.53,12,Closed
1768,998,12151,323394.43,10.91,36,Closed
1769,3678,7258,674989.54,14.12,12,Closed
1770,7467,1939,904850.16,10.65,48,Active
1771,9566,14455,60154.45,13.58,24,Active
1772,2420,10317,125875.43,6.01,36,Active
1773,5866,1841,938604.21,10.17,48,Default
1774,1120,5254,234971.87,5.03,24,Closed
1775,6591,4345,961206.52,11.33,24,Closed
1776,2917,43,173959.17,10.56,48,Closed
1777,2059,3662,844973.93,3.75,24,Default
1778,9306,7317,761582.52,8.02,24,Default
1779,2573,6014,199929.41,6.22,12,Default
1780,2602,13508,302741.28,14.32,12,Closed
1781,543,13558,276130.84,6.49,24,Default
1782,835,5438,305269.76,5.34,24,Active
1783,2330,5445,679183.48,3.26,48,Closed
1784,635,6407,242644.32,4.36,24,Active
1785,322,1691,761129.08,10.86,12,Default
1786,76,9843,973677.0,13.93,24,Active
1787,5022,3572,850266.26,13.11,48,Default
1788,3327,3769,317085.36,11.59,12,Active
1789,1237,8671,214729.83,11.46,12,Active
1790,9321,667,517347.18,4.2,24,Default
1791,146,13619,57299.58,9.91,12,Default
1792,6369,13114,135131.76,5.54,24,Active
1793,9696,1005,712345.37,13.04,48,Closed
1794,9916,4713,35796.48,9.09,36,Active
1795,9638,2429,409033.33,9.89,12,Default
1796,2084,13412,356730.32,4.53,24,Active
1797,961,13480,477716.85,7.33,12,Default
1798,3787,5371,816012.64,10.56,12,Default
1799,2116,3178,105445.92,10.01,48,Closed
1800,4887,7802,45909.96,8.08,24,Default
1801,269,7986,298325.59,9.64,24,Closed
1802,9155,7769,62041.76,8.59,48,Default
1803,9930,7717,137131.96,5.63,36,Active
1804,3493,263,373734.78,7.51,24,Active
1805,5579,10500,356950.15,6.31,12,Default
1806,8453,6212,393858.19,9.21,48,Active
1807,9079,11403,171716.76,12.03,48,Default
1808,3474,11315,308454.3,5.44,24,Default
1809,7220,5431,696356.94,7.99,48,Default
1810,1580,13827,268052.71,10.99,12,Default
1811,4608,12683,768131.53,4.69,48,Closed
1812,3308,12889,940238.07,3.66,36,Default
1813,4910,9889,862473.22,5.38,24,Default
1814,7984,1993,320221.97,13.81,36,Closed
1815,3258,4119,169612.96,8.73,36,Active
1816,9236,523,403746.5,4.62,48,Default
1817,1669,10787,783997.31,6.58,48,Default
1818,142,8958,258305.12,5.5,24,Active
1819,6341,780,742446.39,14.08,48,Active
1820,4272,5766,818776.31,10.73,36,Active
1821,8608,4018,141805.76,13.73,48,Default
1822,1794,8094,585197.22,6.94,36,Active
1823,8101,10108,574104.26,5.49,48,Default
1824,1896,8831,723894.46,12.83,24,Active
1825,6671,12045,790250.36,3.21,36,Active
1826,9274,6685,891240.88,7.57,12,Closed
1827,864,11602,412090.51,3.71,36,Active
1828,294,6777,293421.27,4.41,36,Default
1829,4359,11691,222356.79,11.87,36,Default
1830,7678,6209,281052.57,12.75,48,Closed
1831,5032,13855,775919.37,7.81,48,Active
1832,7348,348,774166.57,5.55,24,Default
1833,80,10953,484159.26,11.34,48,Active
1834,2322,9978,520896.91,13.06,36,Default
1835,1082,9741,833010.84,8.27,48,Default
1836,7634,11096,163750.55,10.79,48,Active
1837,3191,12978,54289.76,10.87,12,Active
1838,2511,14158,861283.7,7.83,36,Closed
1839,6796,1476,243069.26,8.01,24,Default
1840,2155,3427,945634.34,8.31,36,Default
1841,1779,7380,76243.42,7.78,48,Closed
1842,5917,7105,871751.26,5.38,12,Default
1843,7465,5032,103832.59,12.83,48,Default
1844,3891,12531,41779.03,12.62,48,Default
1845,2056,9275,862927.63,5.45,36,Active
1846,3730,5722,408574.99,13.9,36,Closed
1847,4798,4798,83348.86,13.83,12,Active
1848,3604,1976,881446.49,13.67,36,Active
1849,654,14498,554406.51,8.69,36,Active
1850,8144,7442,984745.18,13.89,36,Default
1851,1792,3478,371947.36,6.16,24,Default
